4.54,-5.54,-6.72,-0.19,0.19,0.34
4.96,-5.80,-6.43,-0.03,0.08,0.23
4.74,-5.81,-6.45,0.12,-0.09,0.02
4.58,-5.69,-6.74,0.06,-0.08,-0.02
4.65,-5.65,-6.74,-0.00,-0.08,-0.02
4.60,-5.81,-6.83,-0.04,-0.08,-0.05
4.51,-5.69,-6.87,-0.06,-0.06,-0.11
4.61,-5.79,-6.72,0.41,0.01,-0.09
4.61,-5.75,-6.49,0.22,0.00,-0.08
4.65,-5.60,-6.47,0.11,-0.00,-0.06
4.69,-5.58,-6.39,-0.06,-0.03,-0.02
4.67,-5.51,-6.61,-0.06,-0.06,0.02
4.66,-5.66,-6.82,0.04,-0.03,0.04
4.59,-5.72,-6.96,0.16,0.04,0.04
4.58,-5.97,-6.67,0.31,0.11,0.03
4.65,-5.98,-6.36,0.12,0.12,0.01
4.78,-5.89,-6.14,0.08,0.09,0.01
4.75,-5.98,-6.08,0.06,0.03,0.03
4.78,-6.15,-6.17,0.01,-0.01,0.02
4.80,-6.23,-6.27,-0.04,-0.03,-0.00
4.74,-5.85,-6.33,-0.10,-0.04,-0.02
4.69,-5.81,-6.36,-0.06,-0.04,-0.01
4.66,-5.88,-6.51,-0.06,-0.03,0.01
4.86,-5.82,-6.46,-0.03,-0.01,0.01
4.65,-5.80,-6.34,-0.01,-0.01,0.02
4.68,-5.85,-6.35,0.08,-0.05,0.03
4.66,-6.06,-6.51,0.08,-0.06,0.02
4.65,-6.18,-6.56,0.05,-0.03,-0.02
4.65,-5.96,-6.53,-0.01,0.00,-0.03
4.61,-5.88,-6.45,0.02,0.03,-0.03
4.78,-5.83,-6.40,0.02,0.03,-0.01
4.77,-5.94,-6.34,0.01,0.03,-0.01
4.71,-5.97,-6.32,-0.01,0.01,-0.02
4.71,-5.90,-6.39,-0.04,0.00,-0.02
4.74,-5.90,-6.41,0.00,0.01,-0.02
4.82,-5.86,-6.40,0.02,0.01,-0.03
4.80,-5.73,-6.48,0.05,0.01,-0.05
4.73,-5.47,-6.80,0.26,0.02,-0.09
4.88,-5.37,-6.96,1.43,0.05,-0.17
4.88,-6.79,-5.63,3.84,0.18,-0.26
5.07,-9.58,-2.66,3.08,0.12,-0.55
5.51,-9.46,-1.27,1.93,-0.12,-0.95
5.80,-8.94,-1.37,0.71,-0.37,-1.17
6.00,-7.91,-1.80,0.85,-0.47,-1.35
6.40,-7.30,-1.79,0.62,-0.62,-1.40
6.64,-6.52,-2.08,0.18,-0.67,-1.33
6.99,-5.28,-2.99,-0.35,-0.59,-1.19
7.45,-4.75,-3.01,-0.34,-0.46,-1.00
7.53,-3.99,-3.69,-0.51,-0.29,-0.67
7.84,-3.11,-4.36,-0.36,0.01,-0.32
8.18,-3.86,-3.75,0.00,0.19,-0.13
8.48,-5.25,-2.31,-0.16,0.18,-0.18
8.40,-5.40,-2.15,-0.31,-0.03,-0.34
8.58,-5.92,-2.21,0.26,-0.25,-0.66
8.27,-4.29,-3.56,-0.02,-0.45,-0.89
7.92,0.55,-6.76,-0.41,-0.18,-0.22
7.91,0.91,-5.23,0.56,0.61,0.79
8.80,-7.94,1.92,0.86,0.53,0.76
8.94,-9.63,0.58,0.32,-0.84,-0.49
7.06,-1.02,-6.68,-0.06,-0.78,-0.65
7.93,-0.12,-6.85,0.36,0.15,0.33
7.69,-4.26,-2.77,-0.25,0.80,0.78
9.68,-11.75,3.05,0.87,-0.01,-0.12
7.76,-4.82,-3.05,-0.89,-0.65,-0.93
7.13,1.36,-7.92,-0.46,-0.07,-0.18
7.96,-0.73,-5.72,0.26,0.66,0.71
9.19,-9.04,2.72,0.55,0.62,0.45
8.57,-8.98,0.14,-0.55,-0.59,-0.73
7.17,0.75,-6.88,-0.30,-0.49,-0.58
8.21,0.23,-6.56,0.73,0.30,0.48
8.55,-6.56,0.23,0.31,0.72,0.54
9.48,-10.91,2.54,-0.02,-0.45,-0.58
7.28,-0.24,-5.88,-0.36,-0.73,-0.73
7.78,1.08,-7.36,0.38,0.21,0.39
8.05,-5.28,-0.87,0.04,0.84,0.62
9.82,-11.33,3.51,0.36,-0.28,-0.46
7.51,-1.76,-4.64,-0.70,-0.77,-0.82
7.52,1.71,-7.89,0.04,0.13,0.23
7.96,-4.18,-2.51,0.06,0.82,0.63
10.25,-11.51,3.34,0.49,-0.04,-0.52
7.79,-0.99,-3.89,-1.04,-0.58,-0.82
7.84,1.91,-7.07,0.51,0.11,0.32
7.87,-3.20,-3.24,-0.27,0.79,0.87
10.10,-11.22,3.32,0.82,0.24,-0.19
8.36,-3.93,-2.36,-1.56,-0.50,-0.75
7.69,2.32,-6.97,-0.37,0.12,0.18
8.34,-3.20,-3.15,-0.79,0.80,0.79
9.69,-9.23,1.66,-0.01,0.33,-0.18
8.75,-4.77,0.48,-1.18,-0.46,-0.66
8.63,-0.77,-3.80,-1.21,-0.86,-0.54
8.45,-0.81,-5.80,0.64,-0.47,-0.48
8.67,0.40,-5.20,-0.40,-0.21,0.24
8.43,-1.43,-4.53,0.38,0.23,0.79
9.56,-9.53,0.03,1.51,-0.00,0.08
8.48,-5.08,-2.03,-0.71,-0.58,-0.68
7.83,0.86,-6.79,-0.21,-0.55,-0.36
8.04,1.73,-7.62,0.34,0.26,0.58
8.43,-4.79,-1.30,0.31,0.69,0.79
9.80,-10.89,1.56,0.44,-0.30,-0.45
8.08,-0.57,-4.53,-1.04,-0.73,-0.81
10.44,-12.08,2.69,1.19,0.01,-0.13
8.35,-2.94,-3.03,-1.34,-0.76,-0.82
6.93,2.40,-8.24,0.03,-0.27,-0.06
7.77,-0.73,-6.69,0.56,0.40,0.71
9.20,-7.50,0.18,0.65,0.53,0.45
9.20,-7.91,0.79,-0.41,-0.31,-0.52
7.63,-0.84,-4.88,-0.42,-0.75,-0.56
7.62,1.10,-8.13,0.06,-0.07,0.15
7.84,-1.68,-5.27,-0.13,0.65,0.66
9.74,-8.72,1.52,1.03,0.43,0.10
9.09,-6.14,-0.37,-1.02,-0.50,-0.65
7.23,1.01,-6.85,-0.40,-0.72,-0.41
7.89,0.74,-7.50,0.35,0.11,0.38
8.45,-3.05,-2.87,-0.16,0.65,0.74
10.19,-9.90,2.10,1.48,-0.10,-0.20
8.35,-2.65,-4.34,-0.64,-0.95,-0.60
6.34,2.24,-8.62,0.47,-0.19,0.23
7.71,-2.97,-4.98,0.34,0.56,0.83
9.87,-10.92,1.52,1.27,0.23,-0.10
8.39,-4.81,-2.22,-1.36,-0.51,-0.86
7.02,2.04,-8.14,-0.40,-0.23,-0.27
8.13,-0.40,-7.92,0.31,0.59,0.50
8.40,-4.79,-1.04,0.36,0.87,0.68
9.79,-10.27,3.09,0.28,-0.12,-0.55
8.39,-2.29,-3.14,-0.42,-0.93,-0.99
7.10,2.42,-10.32,-0.63,-0.38,-0.10
7.91,0.42,-7.75,0.16,0.82,0.95
8.69,-6.90,1.75,0.80,0.80,0.62
9.54,-9.47,2.48,-0.34,-0.42,-0.59
8.07,-0.06,-5.48,-0.90,-0.95,-0.75
7.52,3.09,-9.43,-0.20,0.01,0.36
7.52,-1.76,-4.02,0.27,0.79,1.09
10.18,-12.14,3.46,1.19,0.24,-0.24
8.64,-4.00,-1.15,-1.34,-0.77,-0.87
7.08,3.15,-9.06,-0.23,-0.49,-0.20
7.75,0.24,-7.91,0.23,0.57,0.78
8.76,-7.26,0.48,0.80,0.72,0.51
9.56,-9.48,2.23,-0.44,-0.42,-0.74
7.80,1.67,-5.95,-0.98,-0.87,-0.67
7.80,2.29,-8.70,0.30,0.15,0.35
7.99,-2.38,-3.39,0.05,0.80,0.96
10.21,-11.35,3.05,1.33,0.12,-0.30
8.75,-3.61,-1.99,-1.49,-0.81,-0.88
7.16,4.29,-9.02,-0.32,-0.41,-0.01
7.70,0.20,-6.90,0.75,0.49,1.01
9.00,-8.55,1.17,1.17,0.56,0.31
9.15,-7.99,0.42,-0.55,-0.41,-0.68
7.58,2.15,-7.43,-0.51,-0.54,-0.30
8.11,0.50,-7.95,0.72,0.34,0.63
8.09,-3.67,-2.43,0.28,0.81,0.85
9.91,-11.32,3.56,0.62,0.13,-0.58
8.42,-2.70,-2.28,-0.67,-0.70,-0.97
7.64,1.58,-9.26,-0.63,-0.26,-0.22
8.00,0.20,-5.97,-0.30,0.75,0.67
9.84,-8.60,2.98,1.37,0.40,-0.03
9.21,-5.49,0.59,-1.21,-0.63,-0.60
7.80,1.54,-6.98,-0.17,-0.73,-0.42
7.95,1.49,-8.42,0.26,0.15,0.56
8.26,-2.65,-2.36,0.66,0.70,0.90
10.27,-11.16,3.51,1.08,-0.02,-0.31
8.72,-2.49,-2.40,-1.49,-0.86,-0.83
7.38,2.33,-8.87,0.04,-0.44,-0.18
7.73,0.17,-8.06,0.19,0.57,0.79
8.82,-5.48,0.74,0.76,0.76,0.79
9.79,-10.29,2.91,0.25,-0.38,-0.57
