-6.67,-6.29,-3.17,-0.23,-0.14,0.08
-6.72,-6.10,-3.20,-0.05,-0.09,0.15
-6.81,-6.35,-3.09,0.14,-0.02,0.15
-6.83,-6.19,-3.06,0.10,0.00,0.07
-6.86,-6.05,-3.09,0.05,-0.01,0.04
-6.87,-6.08,-3.13,0.05,-0.01,0.02
-6.86,-6.03,-3.10,0.08,-0.02,0.00
-6.89,-6.06,-3.09,0.02,-0.04,0.04
-6.87,-6.09,-3.06,0.02,-0.05,0.04
-6.94,-6.01,-3.00,-0.01,-0.06,0.05
-6.93,-6.04,-2.99,-0.02,-0.06,0.06
-6.97,-5.95,-3.09,0.04,-0.07,0.06
-7.02,-5.96,-3.20,0.08,-0.07,0.09
-7.09,-5.95,-3.09,0.08,-0.07,0.09
-7.14,-5.94,-3.02,-0.01,-0.09,0.08
-7.15,-5.75,-2.81,-0.01,-0.12,0.11
-7.07,-5.90,-2.89,-0.03,-0.10,0.19
-7.19,-5.63,-2.80,0.10,-0.10,0.21
-7.24,-5.83,-2.63,0.39,-0.10,0.19
-7.37,-5.80,-2.43,0.21,-0.11,0.20
-7.60,-5.56,-2.15,0.26,-0.11,0.20
-7.69,-5.43,-2.09,0.38,-0.06,0.24
-7.60,-5.53,-1.89,0.55,-0.05,0.24
-7.53,-5.51,-1.88,0.49,-0.10,0.31
-7.70,-5.49,-1.79,0.42,-0.09,0.34
-7.77,-5.52,-1.65,0.26,-0.11,0.32
-7.72,-5.13,-1.74,0.17,-0.11,0.30
-7.89,-5.08,-1.60,0.29,-0.14,0.28
-8.03,-5.28,-1.51,0.21,-0.12,0.29
-8.22,-5.10,-1.65,0.27,-0.09,0.25
-8.38,-4.84,-1.63,0.15,-0.01,0.26
-8.55,-4.98,-1.59,0.52,-0.00,0.21
-8.49,-5.17,-1.29,0.41,0.04,0.17
-8.23,-4.76,-1.36,0.04,0.11,0.15
-8.31,-4.46,-1.21,0.06,0.10,0.17
-8.29,-4.44,-1.15,-0.03,0.12,0.24
-8.47,-4.34,-1.16,-0.02,0.10,0.29
-8.51,-4.33,-1.23,-0.04,0.08,0.30
-8.57,-4.42,-1.22,-0.08,0.01,0.25
-8.58,-4.31,-1.32,-0.13,-0.05,0.22
-8.60,-4.35,-1.21,-0.06,-0.04,0.11
-8.73,-4.14,-1.26,-0.08,0.01,0.03
-8.76,-4.14,-1.22,0.05,0.02,0.00
-8.64,-4.05,-1.20,0.04,0.01,-0.01
-8.55,-4.08,-1.28,-0.01,-0.02,-0.02
-8.57,-4.07,-1.29,-0.18,-0.05,-0.01
-8.66,-4.07,-1.41,-0.30,-0.05,0.02
-8.64,-3.58,-1.54,-0.17,-0.01,-0.05
-8.73,-3.73,-1.53,0.11,0.02,-0.11
-8.73,-3.85,-1.55,0.03,-0.03,-0.06
-8.75,-3.82,-1.62,-0.03,-0.04,0.01
-8.64,-3.85,-1.72,-0.08,-0.05,0.04
-8.60,-3.78,-1.64,-0.11,-0.02,0.07
-8.66,-3.78,-1.61,-0.10,-0.01,0.13
-8.63,-3.86,-1.56,0.02,0.02,0.14
-8.60,-3.99,-1.48,0.09,0.01,0.09
-8.64,-3.93,-1.47,0.02,-0.01,0.06
-8.59,-3.90,-1.53,0.11,-0.03,0.02
-8.68,-4.00,-1.52,0.08,-0.03,-0.01
-8.71,-3.80,-1.63,0.03,-0.04,-0.02
-8.94,-3.78,-1.50,0.10,-0.05,0.02
-8.77,-3.77,-1.56,0.09,-0.06,0.04
-8.78,-3.80,-1.53,-0.00,-0.06,0.06
-8.84,-3.73,-1.67,-0.10,-0.05,0.09
-8.97,-3.63,-1.52,0.01,0.02,0.09
-8.68,-3.72,-1.47,0.02,0.05,0.10
-8.63,-3.62,-1.32,-0.03,0.04,0.13
-8.62,-3.64,-1.24,-0.04,0.01,0.13
-8.92,-3.62,-1.26,-0.05,-0.02,0.15
-8.94,-3.68,-1.40,-0.01,-0.05,0.12
-8.93,-3.69,-1.52,-0.07,-0.12,0.02
-9.10,-3.60,-1.61,-0.20,-0.18,-0.03
-8.91,-3.35,-1.64,-0.32,-0.17,-0.01
-8.84,-3.11,-1.67,-0.21,-0.10,0.03
-8.69,-3.11,-1.60,0.01,-0.02,0.07
-8.78,-3.12,-1.44,0.12,0.05,0.07
-8.87,-3.24,-1.39,0.21,0.09,0.08
-8.95,-3.34,-1.27,0.24,0.10,0.04
-8.87,-3.38,-1.19,0.23,0.11,-0.02
-9.09,-3.45,-1.23,0.10,0.00,-0.01
-9.11,-3.44,-1.22,-0.04,-0.07,0.02
-8.98,-3.42,-1.38,-0.08,-0.11,-0.01
-9.01,-3.33,-1.43,-0.08,-0.12,-0.05
-8.97,-3.21,-1.52,-0.05,-0.09,-0.04
-8.82,-3.29,-1.45,0.10,-0.08,-0.03
-8.88,-3.48,-1.37,-0.01,-0.06,0.02
-8.88,-3.45,-1.39,-0.10,-0.07,0.06
-8.88,-3.47,-1.37,-0.00,-0.06,0.03
-8.89,-3.46,-1.36,-0.00,-0.03,-0.00
-8.96,-3.43,-1.38,0.03,-0.05,-0.01
-9.02,-3.51,-1.42,-0.06,0.00,0.01
-8.85,-3.35,-1.44,0.01,0.05,0.01
-8.90,-3.36,-1.44,-0.00,0.06,-0.00
-8.86,-3.35,-1.36,0.03,0.08,-0.01
-8.90,-3.46,-1.31,0.05,0.05,-0.03
-8.97,-3.46,-1.34,0.03,0.04,-0.06
-8.97,-3.51,-1.43,0.06,0.03,-0.09
-8.97,-3.45,-1.44,0.03,0.06,-0.10
-8.77,-3.38,-1.45,0.06,0.07,-0.09
-8.68,-3.35,-1.43,0.02,0.05,-0.03
-8.70,-3.62,-1.54,0.01,-0.01,0.08
-8.79,-3.55,-1.52,0.03,-0.02,0.04
-8.88,-3.58,-1.41,0.09,-0.01,0.03
-8.83,-3.64,-1.46,0.13,-0.01,0.01
-8.80,-3.64,-1.45,0.08,-0.04,0.00
-8.89,-3.62,-1.48,0.02,-0.07,0.02
-8.90,-3.60,-1.52,0.01,-0.06,0.01
-8.88,-3.60,-1.55,-0.02,-0.07,-0.01
-8.94,-3.46,-1.53,0.01,-0.04,-0.03
-8.88,-3.43,-1.43,0.03,-0.02,-0.03
-8.82,-3.37,-1.42,0.02,-0.00,0.00
-8.83,-3.43,-1.39,0.02,-0.00,0.02
-8.92,-3.49,-1.34,0.01,-0.00,0.04
-8.82,-3.51,-1.37,0.01,-0.03,0.05
-8.79,-3.51,-1.36,0.04,-0.10,0.07
-8.85,-3.60,-1.36,0.02,-0.10,0.07
-8.89,-3.58,-1.36,-0.02,-0.08,0.06
-8.90,-3.57,-1.35,-0.01,-0.05,0.03
-8.88,-3.53,-1.27,-0.01,-0.05,0.00
-9.01,-3.50,-1.27,-0.01,-0.02,0.01
-8.90,-3.37,-1.32,-0.04,0.01,0.01
-8.88,-3.37,-1.32,0.04,-0.04,-0.01
-8.97,-3.41,-1.27,-0.01,-0.03,0.00
-8.95,-3.37,-1.31,0.01,-0.01,0.01
-8.87,-3.45,-1.30,-0.00,-0.02,0.01
-8.87,-3.36,-1.31,0.01,-0.01,0.01
-8.92,-3.48,-1.23,0.03,-0.01,0.02
-8.86,-3.50,-1.27,0.00,-0.02,0.02
-8.88,-3.49,-1.27,-0.02,-0.02,0.01
-8.94,-3.48,-1.26,-0.00,-0.02,0.01
-9.06,-3.55,-1.30,0.00,-0.02,-0.00
-8.97,-3.56,-1.35,-0.03,-0.01,-0.01
-8.82,-3.38,-1.33,0.01,0.01,-0.04
-8.84,-3.33,-1.31,0.02,0.00,-0.02
-8.86,-3.39,-1.25,0.01,0.02,0.04
-8.89,-3.51,-1.25,0.01,0.00,0.04
