-5.57,-3.12,-7.39,0.06,-0.01,-0.03
-5.57,-3.16,-7.38,0.03,-0.01,-0.02
-5.55,-3.12,-7.39,0.01,-0.02,0
-5.59,-3.09,-7.38,0.02,-0.01,-0.01
-5.57,-3.14,-7.39,0.04,0,-0.02
-5.56,-3.16,-7.38,0.05,0,-0.02
-5.56,-3.14,-7.4,0.15,0,-0.01
-5.52,-3.35,-7.35,0.03,-0.01,0
-5.56,-3.23,-7.35,0.02,-0.01,0.02
-5.55,-3.22,-7.36,0,-0.01,0.01
-5.55,-3.2,-7.38,0.01,-0.01,0.01
-5.58,-3.01,-7.39,0.23,0.02,-0.01
-5.49,-3.49,-7.29,0.29,0,0.02
-5.53,-3.51,-7.28,0.02,-0.02,0.01
-5.57,-3.38,-7.29,-0.02,-0.02,0.02
-5.56,-3.38,-7.3,-0.03,0,0
-5.55,-3.31,-7.33,-0.03,-0.01,-0.01
-5.51,-3.37,-7.34,-0.03,-0.02,-0.01
-5.56,-3.29,-7.33,-0.01,-0.02,0
-5.54,-3.29,-7.33,0.04,-0.01,0
-5.53,-3.35,-7.35,0.02,-0.01,-0.01
-5.54,-3.34,-7.32,0.02,-0.01,-0.01
-5.54,-3.37,-7.33,-0.01,-0.02,0.01
-5.54,-3.29,-7.32,0,-0.02,0.01
-5.56,-3.3,-7.32,0.02,-0.01,-0.01
-5.55,-3.34,-7.33,0.03,0,-0.02
-5.54,-3.35,-7.31,0.02,-0.01,-0.01
-5.53,-3.35,-7.34,0,-0.02,0
-5.55,-3.33,-7.31,0.01,-0.01,0
-5.53,-3.33,-7.33,0,-0.02,0
-5.54,-3.33,-7.33,0.01,-0.01,0
-5.54,-3.28,-7.34,0.01,-0.01,0
-5.56,-3.32,-7.31,0.04,-0.01,-0.01
-5.52,-3.35,-7.34,0.04,-0.03,-0.01
-5.57,-3.31,-7.29,0.03,-0.04,-0.03
-5.56,-3.4,-7.27,0.03,-0.04,-0.03
-5.56,-3.42,-7.25,0.02,-0.02,-0.02
-5.55,-3.42,-7.28,0.01,-0.02,0
-5.55,-3.36,-7.32,-0.02,-0.02,0.01
-5.56,-3.38,-7.29,-0.01,-0.02,0.01
-5.57,-3.31,-7.3,0,-0.02,0.01
-5.57,-3.34,-7.3,0,-0.02,0
-5.58,-3.36,-7.27,0.02,-0.01,-0.01
-5.61,-3.33,-7.26,0.03,0,-0.02
-5.55,-3.4,-7.29,0.04,0,-0.01
-5.55,-3.4,-7.27,0.03,-0.01,-0.01
-5.55,-3.41,-7.29,0.01,-0.01,0
-5.53,-3.45,-7.31,0.02,0,-0.01
-5.55,-3.39,-7.28,-0.01,-0.01,0
-5.56,-3.41,-7.28,0.01,-0.01,0
-5.52,-3.42,-7.31,0.01,-0.01,0.01
-5.54,-3.36,-7.31,0,-0.02,0.01
-5.53,-3.39,-7.3,0.01,-0.01,-0.01
-5.56,-3.34,-7.3,0.02,0,-0.03
-5.54,-3.41,-7.31,0.07,0.01,-0.05
-5.5,-3.49,-7.33,0.02,-0.03,-0.07
-5.49,-3.59,-7.27,-0.07,-0.07,-0.02
