9.93,-4.69,-5.49,-4.07,1.62,0.88,5.27,-0.55,-1.73,-2.08,-0.38,-0.37,-0.24,0.59,-0.10,-0.08,1.53,0.46,0.57,-0.44,0.08,-0.17,-0.62,0.32,-0.19
9.93,-4.45,-6.98,-0.16,1.94,1.63,5.07,-0.48,-1.41,-3.40,-0.15,-0.17,-0.35,0.12,-0.08,-0.05,2.00,0.58,0.62,-0.35,0.16,-0.11,-0.31,0.45,-0.09
9.83,-4.39,-8.36,0.41,1.12,1.20,2.36,0.03,0.41,-1.05,0.02,0.14,-0.40,-0.31,-0.04,-0.01,1.40,0.50,0.30,0.07,0.08,0.06,0.10,0.53,0.15
10.18,-3.71,-9.07,-0.08,1.55,1.70,2.54,-0.29,1.26,-1.06,-0.11,0.29,-0.27,0.09,-0.04,-0.08,1.28,0.50,0.52,0.07,-0.07,0.11,0.11,-0.26,0.16
11.46,-3.12,-8.82,-0.98,3.16,4.06,5.51,8.93,-14.82,-13.37,0.70,-0.66,-0.77,-0.22,0.02,-0.07,1.64,0.90,0.76,1.01,0.35,0.52,0.68,0.51,0.42
13.14,-3.44,-7.45,-3.06,3.76,6.94,7.40,22.33,-47.13,-24.65,0.86,-0.92,-0.89,-0.33,-0.19,0.00,2.00,1.27,1.11,2.01,1.27,1.45,0.79,0.90,0.65
14.42,-4.03,-7.21,-3.17,3.48,8.65,8.24,27.51,-69.08,-26.82,0.91,-0.97,-0.94,-0.08,-0.23,0.07,2.26,1.32,1.38,2.43,1.75,2.24,0.82,0.96,0.72
14.19,-3.99,-7.49,-2.49,3.38,8.39,8.20,24.45,-66.34,-25.00,0.86,-0.96,-0.90,0.23,-0.02,0.12,2.24,1.30,1.38,2.33,1.74,2.22,0.80,0.97,0.72
12.22,-3.49,-7.30,-1.40,2.73,6.39,7.00,13.46,-37.01,-14.49,0.77,-0.83,-0.76,0.04,-0.14,0.15,2.52,1.12,1.15,2.12,0.96,1.24,0.75,0.74,0.43
12.25,-3.45,-6.72,-0.45,2.41,7.87,6.62,7.57,-35.78,-4.30,0.40,-0.69,-0.27,0.09,-0.17,-0.01,3.04,0.86,1.31,2.03,0.57,1.38,0.78,0.51,0.35
13.09,-2.75,-6.68,-2.43,3.36,8.70,7.13,16.42,-47.04,-13.08,0.56,-0.76,-0.55,0.01,-0.08,-0.10,2.85,0.98,1.36,1.99,0.93,1.68,0.71,0.70,0.43
13.01,-2.44,-7.66,-1.27,4.15,5.75,8.69,19.22,-34.22,-31.41,0.81,-0.68,-0.87,0.23,-0.05,0.12,2.39,1.50,0.93,2.68,0.74,0.80,0.75,0.53,0.36
13.38,-2.93,-7.71,0.06,4.13,6.65,8.73,17.72,-34.24,-29.45,0.65,-0.59,-0.82,0.34,-0.02,0.10,2.68,1.47,1.18,2.98,0.62,1.13,0.75,0.36,0.36
11.61,-1.41,-7.25,-1.17,3.17,6.25,7.00,11.65,-22.77,-11.07,0.59,-0.52,-0.50,-0.18,-0.12,0.05,3.29,0.84,1.08,1.98,0.27,0.39,0.72,0.30,0.11
11.11,-0.69,-7.63,-2.35,2.15,5.17,6.16,6.41,-16.97,-2.44,0.58,-0.53,-0.18,0.14,-0.10,0.13,2.93,0.78,0.85,1.48,0.40,0.18,0.65,0.60,0.07
11.22,-2.05,-6.36,-4.25,2.08,6.27,5.36,4.13,-29.09,-2.51,0.32,-0.87,-0.23,-0.31,-0.12,0.02,2.92,0.78,0.84,1.21,0.48,1.07,0.53,0.73,0.43
9.82,-2.51,-4.79,-3.96,1.02,5.22,5.34,-0.81,-25.43,0.20,-0.15,-0.91,0.04,0.02,0.02,-0.07,3.47,0.49,0.47,0.55,0.03,0.89,0.32,0.11,0.54
10.76,-2.44,-5.85,-3.10,1.82,6.95,5.59,2.83,-27.50,0.57,0.22,-0.71,0.06,0.78,0.11,-0.08,3.26,0.56,1.14,0.95,0.17,1.33,0.52,0.27,0.36
10.95,-1.14,-6.88,-0.95,2.24,5.87,6.74,2.86,-16.20,3.99,0.22,-0.41,0.26,0.12,-0.09,0.03,3.52,0.62,1.12,1.71,0.05,-0.01,0.79,0.08,-0.00
10.13,0.09,-7.03,0.31,0.94,2.34,7.06,-0.45,-6.77,2.98,-0.21,-0.41,0.45,0.46,-0.15,0.07,3.40,0.51,0.40,1.23,-0.09,-0.93,0.71,-0.44,-0.68
10.98,-0.11,-7.29,0.76,1.83,4.15,7.46,2.27,-14.22,3.00,0.30,-0.46,0.22,0.30,-0.14,0.08,3.06,0.98,0.63,1.48,0.27,0.48,0.49,0.44,0.25
12.07,-1.17,-6.98,-0.04,2.60,6.42,8.13,6.71,-28.36,-1.42,0.40,-0.54,-0.07,0.20,-0.06,0.16,3.20,1.28,1.10,2.76,0.76,1.29,0.67,0.54,0.37
11.42,-1.22,-5.58,-1.26,2.50,5.77,8.38,3.33,-25.48,0.03,0.23,-0.53,0.00,-0.53,-0.15,0.05,3.02,0.96,1.04,2.12,0.56,0.86,0.73,0.56,0.27
10.18,-1.47,-2.54,-4.92,1.93,3.30,7.66,-4.75,-18.60,8.60,-0.74,-0.74,0.58,-1.10,-0.23,-0.17,1.71,0.54,0.51,0.50,0.09,0.11,0.54,0.34,0.12
10.38,-2.80,-0.98,-9.26,0.83,3.49,1.48,-1.90,-2.68,0.36,-0.66,-0.52,0.29,0.11,-0.07,0.05,1.85,0.85,0.90,1.34,0.64,1.40,0.85,0.83,0.83
11.15,-2.62,-3.79,-7.30,1.89,5.72,4.46,-1.44,-19.12,-1.38,-0.13,-0.75,-0.16,0.86,0.11,0.23,2.17,0.90,1.01,1.63,0.75,1.49,0.83,0.83,0.68
11.85,-2.15,-7.11,-1.67,2.95,4.55,7.97,2.00,-19.71,-15.23,0.15,-0.54,-0.65,0.67,0.09,0.15,1.99,1.41,0.61,1.77,0.17,0.30,0.63,0.20,0.24
12.47,-2.36,-8.02,1.25,3.36,5.40,7.57,9.46,-17.91,-16.68,0.52,-0.44,-0.66,0.25,0.03,0.05,2.45,1.53,1.02,2.10,0.26,0.44,0.56,0.16,0.18
12.19,-1.05,-7.52,1.34,3.46,6.30,7.11,10.35,-22.09,-4.37,0.47,-0.49,-0.18,-0.33,-0.02,0.01,2.69,1.07,1.11,1.66,0.49,0.68,0.58,0.42,0.23
12.19,0.19,-7.81,-0.42,2.97,4.95,8.06,6.98,-21.26,-11.52,0.47,-0.53,-0.48,-0.60,-0.11,0.15,2.32,1.19,0.76,1.57,0.63,0.57,0.57,0.70,0.33
12.26,-0.92,-7.18,-4.82,2.63,6.33,6.42,7.63,-27.52,-10.66,0.46,-0.68,-0.63,-0.05,-0.12,0.19,2.18,1.09,1.05,1.16,0.64,0.96,0.49,0.56,0.42
