9.90,0.11,-9.23,-1.93,1.97,1.24,2.06,1.57,-0.82,-0.60,0.64,-0.32,-0.15,-0.15,0.20,-0.17,0.73,0.54,0.61,0.06,-0.27,-0.17,0.15,-0.82,-0.38
9.85,7.15,-6.00,-0.22,2.12,1.62,1.76,3.01,2.31,3.27,0.88,0.81,0.87,-0.26,-0.03,0.45,0.86,0.24,0.49,-0.05,-0.00,-0.33,-0.22,-0.03,-0.78
9.86,0.88,-9.47,-1.51,0.70,0.55,1.96,0.09,-0.47,0.51,0.24,-0.44,0.37,-0.19,-0.07,-0.04,0.43,0.24,0.17,-0.06,-0.00,-0.03,-0.58,-0.01,-0.46
9.97,1.81,-9.21,-2.74,1.42,0.69,1.27,0.16,-0.10,1.06,0.16,-0.12,0.59,0.07,-0.14,-0.21,0.63,0.53,0.22,-0.22,0.01,-0.08,-0.64,0.07,-0.55
9.96,3.68,-8.89,-1.50,1.34,1.07,1.48,0.27,-0.29,0.56,0.19,-0.18,0.28,0.17,-0.35,-0.32,0.55,0.61,0.35,-0.04,0.02,-0.01,-0.13,0.10,-0.06
10.00,6.16,-6.82,-1.78,2.20,2.48,1.59,3.71,-1.50,-1.41,0.68,-0.38,-0.40,-0.04,-0.16,-0.38,0.38,0.64,0.51,0.00,-0.02,0.02,0.02,-0.06,0.10
10.00,8.55,-3.37,-2.89,1.12,2.39,1.04,1.64,0.30,0.51,0.61,0.12,0.44,-0.05,0.08,-0.25,0.36,0.52,0.56,-0.04,-0.11,0.00,-0.22,-0.38,0.00
9.97,9.35,-0.98,-2.98,0.59,1.26,0.65,0.28,-0.02,0.26,0.38,-0.02,0.67,-0.13,0.06,-0.05,0.31,0.31,0.49,-0.00,-0.06,-0.06,-0.01,-0.38,-0.41
10.10,8.98,-1.76,-3.06,0.77,2.75,0.95,0.26,0.12,0.65,0.12,0.05,0.89,0.05,-0.17,0.09,0.67,0.39,0.78,-0.11,0.13,-0.22,-0.40,0.41,-0.42
10.06,8.56,-2.17,-3.74,0.80,2.80,1.03,-0.08,-1.06,0.60,-0.04,-0.37,0.73,-0.25,-0.19,-0.06,1.28,0.44,0.67,-0.24,-0.01,0.20,-0.44,-0.02,0.24
9.69,8.58,0.49,-3.84,0.75,2.14,0.76,0.63,0.04,0.16,0.39,0.02,0.27,-0.35,0.03,0.22,1.13,0.37,0.76,-0.09,-0.01,0.52,-0.21,-0.02,0.61
9.99,4.63,-3.44,-4.58,4.61,4.85,1.52,21.35,6.03,5.71,0.96,0.82,0.82,0.06,-0.26,0.89,0.39,0.64,1.06,0.01,-0.50,-0.14,0.05,-0.73,-0.34
10.06,-0.95,-8.08,-5.83,0.59,0.81,0.55,-0.30,-0.32,0.19,-0.63,-0.72,0.57,0.08,0.01,-0.17,0.42,0.09,0.43,0.02,-0.03,-0.14,0.57,-0.76,-0.75
9.73,5.83,-4.89,-4.33,3.02,3.27,0.66,8.71,0.51,0.58,0.88,0.23,0.29,-0.04,-0.07,0.24,0.72,0.35,1.36,-0.12,-0.26,0.50,-0.46,-0.55,0.51
10.00,-0.80,-6.57,-6.88,1.53,1.39,2.27,-0.77,-1.78,3.37,-0.36,-0.56,0.97,0.57,-0.01,-0.32,0.94,0.23,0.68,0.00,-0.00,-0.60,0.01,-0.01,-0.93
9.99,-0.44,-5.07,-7.41,3.55,1.22,2.30,-0.47,-0.14,8.08,-0.11,-0.05,0.99,0.33,0.31,-0.64,0.60,0.56,0.92,0.25,-0.48,-0.36,0.73,-0.93,-0.65
9.84,4.97,-4.71,-4.96,3.61,2.58,2.47,8.71,6.06,8.08,0.94,0.95,0.91,-0.21,-0.12,0.76,0.61,0.61,0.90,0.27,-0.33,-0.36,0.71,-0.59,-0.65
9.83,-1.08,-5.66,-6.70,2.21,1.86,3.32,-4.00,-5.76,7.23,-0.97,-0.93,0.99,0.54,0.06,-0.26,1.14,0.31,0.54,0.10,-0.08,-0.59,0.29,-0.46,-0.96
10.04,3.36,-9.23,-2.00,0.29,0.32,0.67,-0.03,0.18,-0.14,-0.36,0.81,-0.72,-0.12,0.04,-0.06,0.37,0.19,0.23,-0.06,-0.03,0.05,-0.86,-0.81,0.64
9.81,5.34,-4.88,-4.03,3.68,1.27,3.75,1.72,0.91,13.02,0.37,0.19,0.94,-0.28,-0.41,0.06,1.48,0.64,0.90,-0.05,-0.31,-0.91,-0.05,-0.53,-0.68
10.09,1.26,-6.12,-6.77,3.18,1.97,2.06,4.11,0.27,4.48,0.66,0.07,0.69,-0.15,-0.33,0.25,1.13,0.68,0.56,0.18,-0.32,-0.30,0.24,-0.84,-0.47
9.85,3.14,-7.01,-3.51,3.69,1.46,3.24,2.54,2.03,11.52,0.47,0.43,0.96,0.82,0.05,-0.43,0.75,0.37,0.63,-0.08,0.08,-0.13,-0.29,0.33,-0.29
9.88,8.83,-3.78,1.32,0.37,0.76,1.71,0.12,0.00,-0.22,0.41,0.00,-0.35,0.11,0.01,0.04,0.91,0.26,0.41,0.08,0.06,-0.02,0.33,0.52,-0.06
9.93,2.62,-6.72,-5.28,3.18,1.38,2.77,0.65,-0.26,6.77,0.15,-0.07,0.77,-0.45,-0.20,0.48,0.92,0.45,0.52,0.13,-0.09,0.03,0.33,-0.41,0.05
9.82,2.61,-8.47,1.02,3.53,1.92,0.97,6.01,-0.61,0.14,0.89,-0.33,0.04,0.15,-0.18,-0.52,0.32,0.33,0.41,0.05,0.06,-0.02,0.46,0.43,-0.14
9.98,5.32,-6.27,-0.25,3.90,1.93,3.68,5.35,4.48,14.18,0.71,0.63,0.99,-0.77,-0.05,0.54,1.09,0.52,0.64,0.05,-0.02,-0.45,0.09,-0.07,-0.65
9.85,1.99,-7.73,-4.54,3.15,1.31,1.11,3.26,1.23,2.91,0.79,0.84,0.83,0.26,0.19,-0.49,0.50,0.21,0.45,-0.02,-0.03,-0.08,-0.18,-0.31,-0.34
9.90,5.14,-6.15,-1.17,4.07,2.59,3.08,8.78,5.87,12.22,0.83,0.74,0.97,-0.48,-0.30,0.57,0.61,0.29,0.61,0.11,-0.06,-0.06,0.60,-0.35,-0.16
9.84,-0.36,-7.62,-6.14,0.76,0.40,0.78,0.13,0.11,0.21,0.42,0.36,0.36,0.16,-0.33,-0.04,0.42,0.65,0.38,-0.12,-0.12,0.00,-0.45,-0.47,0.03
9.81,-2.54,-7.60,-5.11,1.91,0.88,1.47,0.03,-0.19,-1.59,0.02,-0.15,-0.57,0.12,-0.20,0.07,0.71,0.74,0.49,-0.21,-0.02,-0.03,-0.40,-0.06,-0.10
9.99,0.96,-9.72,-1.56,1.38,0.52,0.31,0.40,0.06,-0.18,0.56,0.36,-0.42,0.03,0.01,-0.27,0.38,0.21,0.52,-0.07,0.02,-0.08,-0.91,0.22,-0.38
9.88,4.77,-7.20,-0.22,3.56,2.72,1.84,9.17,4.46,5.45,0.95,0.89,0.83,0.34,0.07,-0.55,0.55,0.28,0.60,-0.07,0.08,-0.12,-0.48,0.50,-0.36
9.91,5.57,-6.61,-0.76,3.22,2.23,2.80,7.01,5.42,7.56,0.97,0.87,0.84,-0.19,-0.18,0.45,0.90,0.33,0.46,0.01,-0.09,-0.28,0.04,-0.62,-0.67
9.85,0.15,-9.35,-1.99,0.62,0.99,2.12,-0.47,-1.71,1.15,-0.76,-0.81,0.88,-0.35,-0.69,-0.35,0.47,0.73,0.57,0.23,0.36,0.09,0.68,0.87,0.34
10.05,-1.66,-5.97,-7.78,0.98,0.91,0.77,-0.05,-0.48,-0.14,-0.05,-0.69,-0.19,-0.06,0.44,0.99,0.29,0.67,0.90,0.08,0.54,0.10,0.44,0.90,0.37
9.87,-1.84,-3.55,-8.89,0.96,1.27,0.49,-0.58,-0.10,-0.04,-0.47,-0.16,-0.09,-0.03,-0.17,-0.58,0.32,0.30,1.33,0.06,0.33,0.31,0.63,0.85,0.72
10.11,-1.32,-5.17,-8.47,1.08,0.88,0.48,0.26,-0.18,-0.14,0.28,-0.42,-0.27,0.09,0.07,0.31,0.44,0.28,1.50,0.04,0.33,0.03,0.29,0.78,0.05
9.92,-1.73,-4.12,-8.63,0.90,1.85,0.64,1.16,-0.16,0.03,0.70,-0.14,0.05,-0.06,0.04,0.24,0.62,0.43,0.75,-0.06,-0.09,0.35,-0.21,-0.29,0.76
9.84,-1.46,-3.42,-8.94,1.25,1.45,0.57,0.56,0.52,0.06,0.31,0.63,0.08,-0.08,-0.16,-0.08,0.72,0.53,0.83,-0.06,0.01,0.30,-0.15,0.03,0.50
10.16,-2.72,-3.57,-8.85,1.85,1.16,1.04,-0.37,0.04,-0.49,-0.17,0.03,-0.25,0.08,-0.14,-0.09,0.58,0.54,0.72,0.06,0.21,0.11,0.19,0.54,0.27
