2.92,-2.27,-9.28,0.18,0.22,-0.39
3.06,-2.05,-9.25,0.05,0.17,-0.32
3.24,-1.94,-9.24,0.13,0.15,-0.21
3.27,-2.08,-9.17,0.15,0.11,-0.09
3.35,-2.13,-9.14,0.12,0.08,-0.07
3.40,-2.14,-9.15,0.04,0.03,-0.09
3.31,-1.78,-9.19,0.24,0.01,-0.21
3.43,-2.06,-9.14,0.56,0.06,-0.15
3.46,-2.10,-9.14,0.79,0.01,-0.14
3.49,-2.94,-8.77,1.11,0.10,-0.11
3.65,-3.73,-8.49,0.71,0.08,-0.14
3.61,-3.42,-8.64,0.63,0.05,-0.12
3.59,-3.87,-8.49,0.81,0.07,-0.26
3.76,-3.89,-8.43,0.82,0.20,-0.21
3.95,-4.77,-7.81,0.68,0.25,-0.18
4.37,-5.21,-7.36,0.08,0.13,-0.15
4.20,-4.79,-7.76,-0.32,-0.01,-0.08
4.21,-3.85,-8.00,-0.36,-0.02,-0.06
4.18,-3.76,-8.37,-0.21,-0.03,-0.01
4.23,-3.43,-8.29,-0.36,-0.12,0.12
4.11,-3.61,-8.32,-0.33,-0.16,0.18
4.01,-3.88,-8.26,-0.43,-0.25,0.19
3.77,-4.03,-8.34,-0.14,-0.37,0.20
3.65,-4.71,-8.16,0.09,-0.45,0.23
3.22,-4.31,-8.30,-0.65,-0.51,0.28
2.82,-3.31,-8.83,-0.79,-0.34,0.26
2.83,-2.68,-9.14,-0.44,-0.19,0.20
2.81,-2.78,-9.14,-0.16,-0.12,0.17
2.75,-2.92,-9.11,-0.09,-0.12,0.14
2.63,-2.88,-9.13,-0.11,-0.12,0.07
2.64,-2.87,-9.14,-0.15,-0.10,0.02
2.54,-2.69,-9.21,-0.12,-0.08,0.02
2.57,-2.66,-9.22,-0.03,-0.05,0.03
2.53,-2.78,-9.21,-0.02,-0.04,0.04
2.52,-2.74,-9.23,-0.06,-0.02,0.10
2.48,-2.71,-9.22,-0.05,0.02,0.12
2.60,-2.68,-9.25,-0.09,-0.00,0.14
2.54,-2.52,-9.31,-0.13,-0.08,0.13
2.46,-2.50,-9.30,-0.07,-0.09,0.10
2.39,-2.66,-9.30,-0.09,-0.11,0.10
2.34,-2.47,-9.34,-0.10,-0.12,0.15
2.31,-2.50,-9.35,-0.13,-0.16,0.15
2.17,-2.37,-9.38,-0.15,-0.19,0.10
2.03,-2.29,-9.45,-0.12,-0.17,0.08
1.96,-2.31,-9.44,-0.09,-0.13,0.04
1.87,-2.10,-9.50,-0.05,-0.09,0.06
1.91,-2.31,-9.48,-0.05,-0.05,0.10
1.88,-2.21,-9.49,-0.05,-0.06,0.07
1.88,-2.11,-9.55,-0.11,-0.11,0.10
1.80,-2.03,-9.58,-0.10,-0.14,0.10
1.67,-2.05,-9.56,-0.07,-0.14,0.08
1.59,-2.11,-9.60,-0.07,-0.11,0.08
1.62,-2.01,-9.60,-0.08,-0.09,0.07
1.55,-1.92,-9.62,-0.10,-0.09,0.08
1.50,-1.88,-9.62,-0.08,-0.08,0.08
1.52,-1.86,-9.64,-0.03,-0.05,0.04
1.48,-1.87,-9.64,-0.03,-0.06,0.05
1.45,-1.87,-9.64,-0.00,-0.06,0.03
1.41,-1.81,-9.66,0.01,-0.05,0.02
1.40,-1.84,-9.66,0.03,-0.05,0.01
1.38,-1.85,-9.64,0.04,-0.05,0.01
1.33,-1.86,-9.65,0.05,-0.04,0.00
1.33,-1.88,-9.65,0.05,-0.01,-0.00
1.35,-1.90,-9.64,0.07,0.02,-0.01
1.38,-2.00,-9.64,0.05,0.02,-0.01
1.40,-1.97,-9.62,0.03,-0.01,-0.01
1.38,-1.91,-9.66,0.04,-0.01,0.00
1.40,-2.02,-9.60,0.03,-0.00,0.01
1.38,-1.92,-9.65,-0.01,0.00,-0.01
1.42,-1.96,-9.64,-0.02,0.00,-0.01
1.41,-1.92,-9.64,0.01,0.01,-0.01
1.44,-1.93,-9.63,0.03,0.02,-0.01
1.46,-1.94,-9.61,0.01,0.01,-0.01
1.46,-1.92,-9.62,0.02,0.01,-0.01
1.46,-1.91,-9.63,0.01,0.00,-0.00
1.50,-1.93,-9.62,0.02,-0.00,0.01
1.49,-1.94,-9.65,-0.02,-0.02,0.00
1.46,-1.92,-9.62,-0.00,-0.02,0.01
1.49,-1.90,-9.63,-0.01,-0.01,0.01
1.46,-1.85,-9.63,0.02,-0.01,0.01
1.48,-1.85,-9.63,0.04,0.01,0.00
1.49,-1.91,-9.62,0.05,0.01,0.00
1.51,-1.93,-9.62,0.03,0.01,0.00
1.52,-1.95,-9.63,0.03,0.01,0.00
1.52,-1.94,-9.64,0.00,0.01,-0.00
1.55,-1.93,-9.61,-0.03,0.00,0.00
1.52,-1.89,-9.60,-0.01,-0.02,0.01
1.53,-1.87,-9.62,0.02,-0.02,0.01
1.54,-1.86,-9.63,0.04,-0.01,0.01
