9.79,-6.75,-5.31,-1.84,2.52,2.89,2.13,-6.58,-3.19,1.77,-0.90,-0.52,0.33,0.49,0.13,-0.39,0.53,0.43,0.48,0.00,-0.13,-0.10,0.00,-0.64,-0.38
9.92,-4.45,-7.89,0.83,2.08,1.47,3.54,-0.82,-0.79,-3.29,-0.27,-0.15,-0.45,0.56,-0.07,-0.13,0.94,0.53,0.68,0.13,-0.13,-0.02,0.26,-0.37,-0.04
10.26,-4.92,-7.16,3.74,2.81,1.40,3.45,-1.61,2.70,-8.40,-0.41,0.56,-0.87,0.29,0.01,0.15,0.89,0.71,0.41,0.24,-0.06,0.08,0.38,-0.21,0.23
10.35,-5.35,-6.78,3.05,3.02,1.15,4.17,-1.46,3.72,-8.04,-0.42,0.77,-0.64,-0.53,0.26,-0.15,1.06,0.68,0.43,0.08,-0.16,0.13,0.11,-0.54,0.29
10.14,-4.71,-4.05,-3.50,2.46,3.64,5.87,1.23,-14.57,-6.56,0.14,-0.68,-0.46,-1.02,0.18,-0.15,1.12,0.53,0.45,0.17,-0.15,0.09,0.29,-0.63,0.18
9.95,-4.16,-4.13,-5.52,1.99,4.14,4.01,1.78,-14.21,-1.86,0.22,-0.86,-0.23,0.30,-0.10,-0.01,1.73,0.49,0.37,-0.20,-0.01,0.09,-0.23,-0.04,0.14
10.28,-4.24,-7.84,-0.12,2.43,2.35,4.57,2.67,-6.61,-6.20,0.47,-0.62,-0.56,0.83,-0.11,-0.04,1.24,0.61,0.37,-0.32,0.01,0.09,-0.42,0.05,0.19
10.31,-3.74,-8.24,2.07,1.97,1.57,4.36,1.46,-4.57,-6.69,0.47,-0.67,-0.78,-0.48,0.06,-0.20,1.79,0.59,0.39,-0.05,-0.04,0.38,-0.05,-0.19,0.55
10.30,-2.97,-7.25,-1.35,1.89,2.40,6.11,-0.70,-11.52,-3.22,-0.15,-0.78,-0.28,0.14,-0.02,-0.23,2.54,0.69,0.46,-0.44,-0.05,0.39,-0.25,-0.15,0.33
10.71,-3.24,-6.95,0.18,2.25,2.31,7.19,-0.98,-7.63,-7.89,-0.19,-0.46,-0.49,0.80,-0.09,-0.03,1.70,0.97,0.41,0.06,-0.14,-0.21,0.04,-0.36,-0.30
10.61,-3.92,-7.48,4.09,1.82,1.71,4.95,-0.42,2.91,-6.94,-0.13,0.34,-0.77,-0.24,0.06,0.07,1.87,1.01,0.48,0.87,-0.28,-0.06,0.46,-0.57,-0.07
10.43,-3.72,-7.88,2.84,1.90,1.60,4.78,-1.09,2.98,-5.97,-0.36,0.39,-0.66,-0.09,-0.03,0.05,2.43,0.93,0.47,0.94,-0.15,-0.13,0.42,-0.34,-0.12
