-4.92,-7.77,-2.64,0.33,0.57,-0.21
-4.67,-8.13,-2.48,0.48,0.37,-0.13
-4.59,-8.05,-2.39,0.66,0.34,-0.15
-5.53,-7.76,-2.38,0.48,0.17,-0.30
-7.13,-7.07,-2.32,0.86,0.72,-0.87
-8.14,-7.69,-1.20,1.54,1.73,-1.76
-6.89,-9.37,0.51,1.25,3.11,-2.66
-4.20,-9.82,3.25,1.22,4.25,-3.03
-2.13,-10.77,5.46,1.30,4.37,-3.43
0.29,-8.55,7.76,1.42,4.29,-3.98
4.95,-6.19,9.13,1.25,3.02,-4.21
7.61,-4.89,8.17,0.03,1.61,-3.41
9.40,-2.90,5.78,-3.76,1.46,-1.56
10.10,-1.39,3.17,-3.78,1.55,-0.09
8.48,-3.62,2.53,-1.75,-0.17,0.73
6.08,-6.57,-0.46,-0.92,-0.26,1.02
5.34,-8.33,-1.19,0.50,-0.30,0.78
6.44,-13.64,0.57,1.28,-0.02,0.05
6.48,-10.41,-0.87,-1.43,0.05,-0.11
5.53,-7.40,-1.77,0.16,-0.55,-0.02
5.27,-8.78,-0.65,0.81,-0.57,-0.01
5.20,-7.26,-2.29,-1.15,0.12,0.28
5.59,-3.66,-2.28,-2.42,0.64,0.83
7.77,-8.51,1.32,-0.14,0.57,0.74
7.65,-11.43,2.50,-0.23,-0.29,0.34
5.38,-7.97,-0.73,-0.50,-0.41,0.38
4.77,-6.52,-4.88,-1.07,0.37,0.78
3.98,-8.19,-2.78,0.32,0.45,0.93
3.26,-10.50,1.73,0.97,0.10,0.61
4.16,-9.75,0.68,-0.10,-0.07,0.21
4.51,-6.68,-2.75,-0.66,0.11,0.13
4.56,-5.80,-2.52,0.99,0.11,0.09
2.90,-7.77,0.30,1.18,0.09,0.17
3.32,-8.56,-0.25,0.20,0.39,-0.13
5.42,-8.06,-0.04,0.29,0.66,-0.56
5.76,-8.35,1.82,-0.18,0.35,-0.59
4.55,-7.20,-1.01,-0.66,0.32,-0.78
4.58,-7.01,-2.16,-0.07,0.44,-1.13
8.04,-3.98,-2.31,-0.16,0.18,-1.22
8.89,-3.55,-1.23,-0.33,-0.09,-1.00
8.68,-4.63,0.50,-0.03,-0.25,-1.17
8.32,-4.92,-2.35,-0.19,-0.22,-1.71
