10.60,6.91,-6.49,-2.03,3.62,2.30,1.40,7.86,2.18,3.33,0.94,0.68,0.66,0.13,-0.17,-0.50,0.67,0.23,0.71,-0.03,0.10,-0.10,-0.20,0.63,-0.21
10.87,9.64,-4.38,-0.19,2.32,1.94,1.02,1.39,-0.27,-0.63,0.31,-0.13,-0.27,0.26,-0.05,-0.28,0.86,0.37,1.07,-0.07,0.26,0.05,-0.23,0.67,0.05
10.30,8.82,-4.75,0.89,2.01,1.97,0.91,0.51,-0.32,-0.42,0.13,-0.18,-0.23,0.14,0.05,0.38,0.82,0.51,0.93,-0.10,0.25,0.06,-0.24,0.53,0.08
10.34,8.79,-5.02,1.27,2.11,1.34,0.78,-0.15,-0.23,-0.06,-0.05,-0.22,-0.04,0.09,-0.30,-0.15,0.66,0.53,0.92,-0.02,0.37,0.07,-0.06,0.75,0.12
11.08,9.11,-5.69,1.53,2.39,1.82,0.78,0.52,-0.96,-0.47,0.12,-0.67,-0.25,-0.10,0.09,0.22,0.80,0.73,0.91,-0.15,0.55,0.03,-0.26,0.82,0.04
11.41,9.37,-5.92,0.60,2.48,1.63,1.47,1.18,-1.21,-1.54,0.29,-0.50,-0.42,-0.07,0.18,-0.04,0.81,0.63,1.08,-0.17,0.50,0.00,-0.33,0.74,0.00
10.98,9.04,-5.69,0.80,2.67,1.55,1.68,-0.57,-1.34,-1.44,-0.14,-0.51,-0.32,0.14,0.03,-0.25,0.65,0.68,0.92,-0.17,0.44,0.09,-0.37,0.70,0.14
10.34,7.72,-6.31,1.68,2.58,1.81,1.25,-0.76,-1.27,0.21,-0.16,-0.56,0.06,0.02,0.26,0.21,0.76,0.73,0.90,-0.23,0.45,0.03,-0.40,0.68,0.05
10.39,7.99,-6.25,0.92,2.64,1.59,1.12,-1.45,-0.30,-1.26,-0.34,-0.17,-0.43,0.05,-0.18,-0.36,0.66,0.65,0.93,-0.18,0.38,0.03,-0.42,0.63,0.05
11.45,9.02,-6.56,1.29,2.83,1.75,1.24,-1.69,-0.27,-0.78,-0.34,-0.13,-0.22,0.18,0.23,0.11,0.79,0.97,0.95,-0.38,0.72,-0.11,-0.50,0.78,-0.14
12.04,9.37,-7.08,1.42,2.64,1.68,1.36,-1.41,-0.61,-0.04,-0.32,-0.26,-0.01,0.11,0.15,-0.03,0.78,1.03,1.03,-0.39,0.81,-0.08,-0.48,0.76,-0.11
11.88,9.02,-7.25,1.50,3.03,1.89,1.26,-3.42,-0.72,-0.52,-0.60,-0.30,-0.14,0.03,0.06,-0.09,0.57,1.04,1.02,-0.46,0.69,-0.16,-0.77,0.65,-0.28
