10.82,2.60,-4.74,-1.97,5.84,6.14,4.14,-17.37,-16.03,15.00,-0.48,-0.63,0.62,0.64,0.54,0.71,1.89,1.79,0.62,-0.88,-0.25,0.21,-0.26,-0.22,0.17
10.82,5.77,-7.96,-1.21,3.69,1.93,2.19,4.01,-1.52,-0.06,0.56,-0.36,-0.01,0.04,0.12,-0.30,1.13,0.54,1.13,-0.30,-0.04,-0.54,-0.48,-0.06,-0.42
10.77,8.57,-5.28,-0.44,3.37,2.26,1.66,2.90,0.86,1.60,0.38,0.23,0.29,-0.09,0.14,-0.56,1.02,0.44,1.15,-0.09,-0.11,-0.75,-0.20,-0.22,-0.65
10.27,8.32,-4.77,-0.10,3.67,1.87,1.64,2.37,0.25,3.55,0.35,0.08,0.59,-0.19,0.01,0.56,1.09,0.60,1.28,-0.00,-0.55,-0.22,-0.00,-0.72,-0.16
11.04,8.84,-5.54,-0.02,3.87,1.95,1.61,-0.34,0.61,2.82,-0.04,0.20,0.45,0.36,0.06,-0.22,1.03,0.54,1.73,0.03,-0.51,-0.62,0.06,-0.55,-0.35
12.02,10.36,-5.68,0.84,2.85,2.25,0.98,-3.81,-0.32,0.22,-0.59,-0.14,0.08,0.35,0.13,0.02,0.73,0.35,1.73,-0.02,0.01,-0.50,-0.07,0.01,-0.39
11.18,9.01,-6.22,0.76,3.90,1.87,1.02,-4.72,-1.05,1.85,-0.65,-0.55,0.46,-0.04,0.19,0.29,0.64,0.39,1.67,-0.03,-0.00,-0.22,-0.11,-0.01,-0.21
10.05,8.62,-4.35,0.65,3.79,2.43,0.92,-3.21,0.59,-0.00,-0.35,0.27,-0.00,0.16,0.15,-0.67,0.64,0.42,1.40,-0.05,0.01,-0.22,-0.18,0.02,-0.24
10.95,9.72,-4.09,1.97,3.82,2.18,1.38,-4.70,-1.83,2.33,-0.56,-0.61,0.44,-0.13,0.38,0.51,1.16,0.61,1.38,-0.17,0.38,-0.18,-0.24,0.45,-0.11
12.42,11.07,-4.59,2.09,4.04,2.20,1.33,-4.64,-1.05,1.16,-0.52,-0.36,0.22,-0.11,0.42,-0.12,1.15,0.60,1.71,-0.20,0.72,-0.73,-0.29,0.70,-0.37
12.78,11.66,-4.34,1.97,3.97,2.42,1.30,-7.25,-1.41,1.96,-0.76,-0.45,0.38,0.37,0.25,-0.02,0.88,0.70,1.82,-0.11,0.64,-0.19,-0.18,0.50,-0.12
11.23,9.12,-5.59,1.57,5.24,2.13,1.68,-6.78,-1.10,5.97,-0.61,-0.31,0.68,0.15,0.41,0.47,1.15,0.78,1.84,-0.32,0.71,-0.47,-0.36,0.50,-0.22
9.85,7.95,-4.87,1.03,4.80,2.90,1.12,-8.86,0.77,0.87,-0.64,0.24,0.16,0.12,0.13,-0.77,0.94,0.69,1.62,-0.42,0.52,-0.80,-0.64,0.47,-0.53
11.79,9.64,-5.68,2.41,4.62,3.53,1.51,-11.43,-3.13,3.31,-0.70,-0.59,0.47,0.01,0.24,0.58,0.85,0.61,1.75,-0.20,0.60,-0.21,-0.38,0.56,-0.14
13.24,10.37,-6.94,2.18,6.01,2.38,1.95,-7.49,-3.53,7.36,-0.52,-0.76,0.63,0.14,0.10,0.04,0.89,0.73,2.10,-0.20,1.20,-0.68,-0.31,0.78,-0.36
11.10,9.30,-4.79,1.52,5.79,2.82,1.45,-9.95,-1.54,5.62,-0.61,-0.38,0.67,0.19,-0.11,-0.77,0.75,0.68,1.59,-0.17,0.57,-0.31,-0.33,0.53,-0.25
10.08,7.98,-4.98,1.94,5.40,3.11,1.81,-11.89,-3.94,8.83,-0.71,-0.70,0.90,-0.21,0.36,0.85,0.75,0.53,1.46,-0.07,0.41,-0.03,-0.18,0.53,-0.03
12.67,10.12,-6.69,1.75,5.86,2.77,1.76,-13.02,-2.29,6.01,-0.80,-0.47,0.58,-0.05,0.18,-0.42,0.72,0.67,2.04,-0.15,0.93,-0.69,-0.30,0.68,-0.47
