9.69,-9.23,-2.18,-1.85,0.49,0.50,0.63,0.04,-0.19,-0.00,0.18,-0.61,-0.01,-0.05,-0.05,-0.07,0.23,0.21,0.41,-0.03,-0.07,0.09,-0.62,-0.84,0.90
10.06,-9.58,-2.53,-1.35,1.04,0.83,0.77,0.43,-0.18,-0.20,0.50,-0.28,-0.26,-0.14,-0.04,-0.03,0.61,0.38,0.83,-0.12,-0.27,0.40,-0.52,-0.84,0.79
10.30,-9.77,-2.73,-1.30,1.15,0.88,0.88,0.59,0.25,-0.28,0.58,0.32,-0.27,-0.00,-0.05,0.28,0.77,0.53,1.09,-0.24,-0.54,0.62,-0.58,-0.92,0.74
10.25,-9.76,-2.53,-1.45,1.07,0.82,0.91,0.41,0.42,-0.01,0.47,0.56,-0.01,0.10,-0.10,0.22,0.70,0.67,1.26,-0.27,-0.81,0.55,-0.58,-0.96,0.62
10.10,-9.66,-2.38,-1.39,1.31,0.74,0.87,0.55,0.44,0.30,0.56,0.68,0.26,0.02,-0.10,0.09,0.73,0.73,1.16,-0.25,-0.81,0.47,-0.46,-0.95,0.56
9.97,-9.56,-2.31,-1.32,1.35,0.69,0.97,0.56,0.39,0.48,0.60,0.59,0.36,0.05,0.02,0.13,0.70,0.89,1.09,-0.24,-0.93,0.40,-0.38,-0.96,0.52
10.25,-9.81,-2.38,-1.31,1.25,0.82,1.09,0.66,0.60,0.71,0.65,0.67,0.52,0.10,0.10,0.06,0.70,1.04,1.37,-0.35,-1.40,0.52,-0.49,-0.98,0.54
10.55,-10.10,-2.48,-1.29,1.43,0.93,1.13,1.03,0.78,0.87,0.77,0.75,0.54,-0.01,0.07,-0.05,0.80,1.12,1.50,-0.53,-1.66,0.77,-0.59,-0.99,0.64
10.60,-10.15,-2.46,-1.28,1.47,0.97,1.19,1.04,0.79,0.83,0.73,0.69,0.48,-0.10,0.08,-0.05,0.81,1.24,1.44,-0.47,-1.75,0.67,-0.47,-0.98,0.57
10.56,-10.12,-2.38,-1.31,1.28,0.88,1.22,0.83,0.71,0.79,0.73,0.66,0.50,-0.06,0.11,-0.05,0.71,1.21,1.28,-0.34,-1.53,0.43,-0.40,-0.99,0.47
10.51,-10.09,-2.30,-1.34,1.34,0.80,1.22,0.86,0.66,0.81,0.80,0.68,0.50,0.01,0.16,-0.07,0.66,1.13,1.21,-0.41,-1.36,0.48,-0.55,-0.99,0.61
10.45,-10.03,-2.21,-1.39,1.40,0.82,1.26,0.89,0.62,0.73,0.77,0.60,0.42,0.04,0.14,-0.07,0.70,1.14,1.19,-0.35,-1.34,0.42,-0.44,-0.98,0.50
10.35,-9.95,-2.12,-1.37,1.40,0.79,1.23,0.79,0.56,0.66,0.72,0.57,0.38,0.02,0.16,-0.10,0.70,1.10,1.13,-0.29,-1.22,0.31,-0.37,-0.98,0.39
10.36,-9.94,-2.17,-1.43,1.47,0.77,1.25,0.78,0.62,0.87,0.69,0.64,0.47,0.03,0.13,-0.09,0.71,1.16,1.16,-0.27,-1.32,0.24,-0.32,-0.97,0.29
10.51,-10.07,-2.19,-1.58,1.37,0.73,1.26,0.72,0.57,0.79,0.72,0.62,0.46,0.03,0.03,0.02,0.65,1.24,1.20,-0.23,-1.45,0.21,-0.28,-0.97,0.27
10.65,-10.21,-2.15,-1.65,1.20,0.76,1.29,0.64,0.70,0.65,0.70,0.71,0.42,0.02,-0.03,0.11,0.54,1.24,1.18,-0.25,-1.44,0.25,-0.37,-0.98,0.40
10.80,-10.36,-2.12,-1.61,1.33,0.86,1.39,0.72,0.94,0.72,0.63,0.78,0.39,0.05,-0.03,0.14,0.55,1.33,1.17,-0.23,-1.54,0.20,-0.31,-0.99,0.31
10.96,-10.52,-2.11,-1.56,1.40,0.96,1.50,0.83,1.08,0.77,0.62,0.75,0.36,-0.01,-0.06,0.14,0.60,1.45,1.27,-0.21,-1.81,0.20,-0.24,-0.99,0.26
10.95,-10.48,-2.15,-1.59,1.35,0.90,1.63,0.83,1.04,0.84,0.69,0.71,0.38,-0.03,-0.07,0.13,0.56,1.47,1.33,-0.10,-1.94,0.11,-0.12,-0.99,0.15
10.76,-10.28,-2.27,-1.56,1.38,0.79,1.54,0.80,0.93,0.86,0.73,0.76,0.40,0.00,-0.08,0.14,0.49,1.35,1.29,-0.13,-1.71,0.14,-0.20,-0.98,0.23
10.64,-10.12,-2.44,-1.59,1.38,0.95,1.46,0.89,1.05,1.07,0.68,0.76,0.53,0.06,-0.06,0.11,0.53,1.25,1.31,-0.26,-1.61,0.32,-0.39,-0.98,0.45
10.73,-10.21,-2.39,-1.63,1.42,0.93,1.53,0.88,0.97,0.98,0.67,0.68,0.45,-0.03,0.00,0.07,0.64,1.37,1.42,0.06,-1.91,0.03,0.07,-0.98,0.03
10.78,-10.32,-2.24,-1.59,1.68,0.81,1.45,0.98,0.75,0.80,0.72,0.64,0.33,-0.05,0.02,0.07,0.72,1.46,1.43,0.18,-2.04,-0.15,0.18,-0.98,-0.14
10.74,-10.27,-2.20,-1.65,1.64,1.07,1.38,1.29,1.14,1.24,0.73,0.77,0.55,0.22,-0.02,0.15,0.71,1.37,1.56,-0.26,-2.04,0.42,-0.27,-0.96,0.37
10.62,-10.14,-2.16,-1.69,1.48,1.20,1.33,1.19,1.21,1.12,0.67,0.76,0.57,0.07,-0.04,0.04,0.63,1.17,1.59,-0.37,-1.79,0.65,-0.51,-0.96,0.65
10.48,-10.02,-2.22,-1.51,1.62,0.96,1.33,0.86,0.77,0.62,0.56,0.60,0.29,-0.20,-0.05,-0.06,0.47,1.07,1.36,-0.17,-1.41,0.25,-0.35,-0.97,0.39
10.47,-10.02,-2.25,-1.44,1.59,0.82,1.41,0.76,0.90,0.73,0.58,0.78,0.33,-0.09,-0.04,0.04,0.46,1.08,1.19,-0.16,-1.26,0.18,-0.31,-0.98,0.33
10.56,-10.09,-2.30,-1.51,1.60,0.83,1.40,0.81,0.96,0.84,0.61,0.83,0.38,0.01,0.01,0.05,0.39,1.13,1.23,-0.23,-1.36,0.27,-0.54,-0.98,0.57
10.74,-10.31,-2.29,-1.40,1.78,0.82,1.37,1.04,0.79,0.89,0.71,0.71,0.37,0.07,0.04,0.01,0.53,1.40,1.57,-0.13,-2.16,0.17,-0.18,-0.99,0.20
10.91,-10.50,-2.21,-1.29,1.94,0.97,1.42,1.32,0.96,1.21,0.70,0.70,0.44,0.08,0.06,0.03,0.69,1.61,1.69,-0.13,-2.66,0.14,-0.11,-0.98,0.12
