9.78,-2.78,-6.20,-4.12,5.20,1.75,1.79,-3.97,2.06,-8.56,-0.44,0.66,-0.92,0.25,-0.33,0.71,0.62,0.33,0.66,-0.06,-0.12,0.23,-0.29,-0.54,0.56
10.11,-8.57,-3.68,-2.79,1.90,1.96,1.08,-1.75,2.05,-1.25,-0.47,0.97,-0.61,-0.14,0.24,-0.68,0.39,0.45,1.27,-0.12,-0.57,0.33,-0.68,-0.99,0.68
10.00,-0.77,-1.78,-4.62,7.72,3.93,1.49,20.91,-2.48,-9.73,0.69,-0.42,-0.84,-0.46,0.39,-0.98,0.91,0.42,1.28,-0.15,-0.49,0.32,-0.39,-0.91,0.27
10.09,7.24,1.58,-5.77,2.65,3.12,0.57,-4.95,0.70,-0.65,-0.60,0.40,-0.43,-0.24,0.19,-0.33,0.97,0.24,0.78,-0.16,-0.13,0.31,-0.68,-0.68,0.41
10.68,8.21,1.63,-5.35,2.87,3.10,0.97,-8.43,-0.16,0.65,-0.95,-0.05,0.23,0.16,0.06,-0.03,0.56,0.17,0.63,-0.06,-0.02,0.08,-0.63,-0.17,0.22
10.71,8.46,-0.25,-4.65,2.33,4.40,0.88,-7.10,-1.62,1.34,-0.69,-0.42,0.65,0.47,-0.01,0.05,0.95,0.17,0.71,-0.05,-0.01,0.17,-0.30,-0.11,0.25
10.79,8.34,-2.05,-4.33,1.49,5.21,0.44,-6.93,-0.68,0.31,-0.89,-0.30,0.47,0.38,-0.03,0.01,0.92,0.19,0.80,-0.05,-0.11,0.31,-0.28,-0.73,0.43
10.98,8.29,-2.34,-4.59,1.15,5.42,0.57,-5.97,0.19,0.06,-0.96,0.06,0.09,-0.01,-0.03,-0.03,0.44,0.23,0.78,-0.06,-0.16,0.21,-0.55,-0.91,0.62
11.00,8.27,-2.14,-4.83,1.01,5.32,0.59,-5.09,1.70,-0.22,-0.95,0.55,-0.38,0.01,-0.04,-0.04,0.39,0.27,0.76,-0.05,-0.19,0.16,-0.50,-0.94,0.52
10.86,8.19,-1.80,-4.71,1.06,5.34,0.52,-5.36,0.64,-0.04,-0.94,0.23,-0.07,0.05,-0.00,-0.00,0.34,0.29,0.82,-0.07,-0.22,0.22,-0.70,-0.91,0.80
11.18,8.23,-2.57,-4.44,1.37,6.00,0.44,-7.58,-1.09,0.27,-0.93,-0.42,0.46,0.14,-0.01,0.09,0.45,0.25,0.84,-0.07,-0.18,0.30,-0.63,-0.84,0.80
10.80,7.95,-2.92,-4.66,2.14,5.12,0.84,-8.53,-1.79,1.22,-0.78,-0.42,0.68,-0.11,-0.02,0.06,0.62,0.19,0.74,-0.03,-0.02,0.23,-0.25,-0.18,0.51
10.25,7.76,-2.20,-5.11,2.88,3.39,1.02,-8.44,-2.08,2.28,-0.86,-0.60,0.77,-0.22,-0.01,0.03,0.80,0.16,0.68,0.02,0.06,0.28,0.14,0.51,0.52
10.48,7.83,-2.56,-5.30,3.41,3.37,0.95,-10.76,-1.90,2.43,-0.94,-0.59,0.75,0.04,-0.05,0.03,0.86,0.15,0.69,0.02,0.06,0.40,0.19,0.64,0.67
10.60,7.77,-3.12,-5.40,3.31,3.36,0.96,-10.60,-2.04,2.27,-0.95,-0.63,0.71,0.02,-0.03,0.02,0.76,0.18,0.64,0.01,0.08,0.28,0.09,0.72,0.58
10.59,8.11,-2.93,-4.85,2.83,3.44,1.47,-8.46,-2.51,2.97,-0.87,-0.50,0.71,0.19,0.06,-0.04,0.91,0.27,0.64,0.01,0.07,0.18,0.03,0.42,0.31
10.66,8.41,-2.71,-3.79,2.11,4.69,1.39,-7.70,-3.32,2.04,-0.78,-0.51,0.69,0.23,0.04,-0.08,0.79,0.27,0.78,-0.01,-0.01,0.21,-0.05,-0.05,0.34
10.81,8.51,-2.35,-3.46,1.16,5.46,1.05,-5.94,-4.72,0.92,-0.94,-0.83,0.76,0.05,-0.03,-0.07,0.33,0.11,0.84,-0.02,-0.07,0.19,-0.60,-0.78,0.68
