-0.55,-8.54,-4.73,-0.04,-0.01,-0.10
-0.56,-8.57,-4.53,-0.08,-0.02,-0.05
-0.59,-8.52,-4.74,-0.05,-0.02,-0.02
-0.64,-8.57,-4.78,-0.01,-0.04,-0.02
-0.64,-8.52,-4.81,-0.01,-0.04,-0.01
-0.63,-8.50,-4.84,-0.01,-0.02,-0.01
-0.65,-8.55,-4.86,0.00,-0.01,-0.02
-0.61,-8.48,-4.94,0.11,0.02,0.00
-0.56,-8.15,-4.73,0.17,0.03,0.01
-0.54,-7.83,-5.16,1.20,0.08,0.14
-0.80,-9.11,-4.13,1.77,0.14,0.12
-0.97,-8.96,-3.26,1.75,0.28,0.10
-1.01,-9.59,-2.07,1.95,0.32,0.01
-0.79,-9.78,-1.03,1.90,0.37,-0.10
-0.58,-9.92,0.25,1.74,0.28,-0.22
-0.36,-9.93,1.13,1.33,0.18,-0.32
-0.17,-10.05,1.85,1.30,0.04,-0.42
-0.01,-10.02,2.17,0.57,-0.13,-0.45
0.20,-9.49,2.06,-0.36,-0.22,-0.41
0.62,-9.13,1.64,-0.37,-0.19,-0.34
1.05,-9.69,1.86,-0.27,-0.18,-0.30
1.08,-9.50,1.24,-0.62,-0.18,-0.24
1.34,-9.27,0.85,-0.33,-0.18,-0.12
1.24,-9.92,0.06,0.12,-0.11,-0.19
1.23,-9.74,0.44,-0.13,-0.06,-0.15
1.26,-9.50,0.55,-0.31,-0.03,-0.04
1.32,-9.50,0.68,-0.05,-0.04,0.07
1.14,-9.43,0.83,0.13,0.01,0.09
1.29,-9.99,0.95,-0.02,-0.02,0.08
1.15,-9.58,0.49,0.01,0.07,0.04
0.81,-10.20,0.67,-0.11,-0.04,0.01
0.95,-9.79,0.46,-0.16,-0.08,-0.05
1.03,-9.80,0.20,0.05,-0.19,-0.14
1.20,-9.63,0.45,0.18,-0.17,-0.16
1.40,-9.72,0.78,0.13,-0.18,-0.17
1.44,-9.56,0.89,-0.26,-0.10,-0.11
1.52,-9.45,0.38,-0.10,-0.07,-0.08
1.52,-9.65,0.43,-0.14,-0.07,-0.04
1.53,-9.50,0.32,-0.03,-0.04,0.00
1.46,-9.73,0.22,0.04,0.02,0.01
1.45,-9.45,0.27,0.02,0.07,0.02
1.37,-9.65,0.28,0.06,0.23,0.05
1.46,-9.62,0.51,0.04,0.26,0.06
1.50,-9.84,0.86,-0.02,0.25,0.15
1.36,-9.95,0.21,-0.22,0.24,0.12
1.31,-10.05,0.35,-0.48,0.18,0.08
1.23,-9.60,-0.24,-0.56,0.12,0.06
1.23,-9.55,-0.47,-0.41,0.02,0.06
1.28,-9.60,-0.70,-0.30,-0.07,0.07
1.14,-9.75,-0.79,-0.36,-0.13,0.04
1.06,-9.67,-1.06,-0.30,-0.12,0.03
1.07,-9.62,-1.12,-0.16,-0.12,0.02
1.10,-9.73,-1.16,-0.02,-0.08,0.01
1.20,-9.45,-1.18,0.12,-0.05,0.02
1.07,-9.74,-1.11,0.19,-0.02,0.00
1.02,-9.67,-1.04,0.43,-0.01,0.00
1.04,-9.74,-0.68,0.41,-0.04,-0.01
1.09,-9.75,-0.49,0.41,-0.04,-0.02
1.16,-9.80,-0.33,0.14,-0.03,-0.00
1.18,-9.62,-0.31,0.11,-0.01,0.01
1.17,-9.78,-0.39,0.28,-0.01,-0.01
1.13,-9.69,-0.36,0.33,-0.04,-0.05
1.14,-9.74,-0.20,0.54,-0.14,-0.13
1.40,-9.73,0.88,0.79,-0.27,-0.18
1.46,-9.80,1.31,0.22,-0.30,-0.15
1.38,-9.73,0.93,-0.39,-0.20,-0.05
1.36,-9.46,-0.14,-0.25,-0.03,0.00
1.46,-9.76,0.19,-0.10,-0.02,0.00
1.53,-9.54,0.27,-0.06,-0.02,0.02
1.47,-9.73,0.34,-0.06,-0.02,0.04
1.40,-9.65,0.19,-0.11,-0.03,0.05
1.42,-9.71,0.11,0.02,-0.03,0.03
1.39,-9.79,0.15,-0.03,-0.04,0.02
1.38,-9.61,0.11,-0.05,-0.03,0.03
1.45,-9.72,0.14,-0.04,-0.02,0.03
1.41,-9.64,0.12,-0.06,-0.04,0.03
1.36,-9.71,0.04,0.01,-0.02,0.02
1.33,-9.71,0.04,-0.03,-0.02,0.01
1.34,-9.68,-0.01,0.02,-0.03,0.02
1.35,-9.70,-0.06,-0.00,-0.03,0.02
1.35,-9.71,0.00,-0.01,-0.02,0.02
1.33,-9.59,-0.03,-0.01,-0.00,0.01
1.46,-9.65,-0.11,0.02,0.01,0.03
1.39,-9.82,-0.04,0.00,0.02,0.02
1.30,-9.68,0.05,0.02,0.02,0.02
1.29,-9.65,0.08,-0.02,0.01,0.03
1.33,-9.66,-0.06,-0.02,-0.02,0.06
1.25,-9.73,-0.17,-0.00,0.00,0.05
1.20,-9.78,-0.13,0.03,0.04,0.04
1.13,-9.86,-0.04,0.04,0.04,0.01
1.15,-9.67,0.02,0.06,0.03,-0.00
1.25,-9.68,0.05,0.17,0.02,-0.01
1.31,-9.78,0.02,0.11,-0.01,-0.00
1.37,-9.70,0.01,0.02,-0.02,0.00
1.33,-9.69,0.01,0.03,-0.02,0.02
1.24,-9.66,0.13,0.12,-0.00,0.04
1.22,-9.69,0.22,0.15,-0.00,0.04
1.17,-9.66,0.25,0.12,-0.02,0.03
1.20,-9.75,0.38,0.31,-0.04,-0.01
1.19,-9.86,0.51,0.02,-0.03,-0.01
1.33,-9.68,0.33,-0.01,0.00,-0.02
1.33,-9.67,0.31,-0.01,0.00,-0.01
1.36,-9.76,0.37,-0.01,-0.01,-0.02
1.26,-9.65,0.34,-0.06,-0.01,-0.00
1.33,-9.82,0.02,-0.07,-0.04,-0.03
1.34,-9.72,0.06,-0.08,-0.07,-0.02
1.31,-9.57,0.08,-0.01,-0.06,0.01
1.32,-9.77,0.24,-0.03,-0.06,0.04
1.29,-9.63,0.31,0.13,-0.04,0.03
1.18,-9.84,0.16,0.29,-0.00,-0.01
1.25,-9.60,0.23,0.19,-0.04,0.02
1.20,-9.50,0.55,0.21,-0.03,0.11
1.37,-9.68,0.56,-0.03,-0.01,0.13
1.37,-9.75,0.42,0.11,0.06,0.07
1.26,-9.69,0.60,-0.02,0.17,0.11
1.15,-9.78,0.42,0.07,0.19,0.10
1.05,-9.74,0.44,-0.13,0.26,0.12
1.10,-9.76,0.63,0.02,0.20,0.07
1.02,-9.70,0.39,-0.15,0.18,0.04
0.95,-9.67,0.39,-0.12,0.09,0.06
1.01,-9.52,0.28,-0.10,0.01,0.08
1.15,-9.66,0.40,-0.01,-0.10,0.13
1.13,-9.62,0.52,-0.07,-0.12,0.19
0.92,-9.75,0.29,-0.05,-0.08,0.24
0.80,-9.53,0.10,-0.03,-0.19,0.24
0.55,-9.86,0.25,-0.06,-0.32,0.19
0.25,-8.78,-0.10,-0.13,-0.31,0.35
-0.12,-9.39,-0.28,-0.16,-0.26,0.52
-0.27,-9.69,-0.38,-0.25,-0.29,0.59
-0.40,-10.12,-0.29,-0.21,-0.32,0.56
-0.60,-10.28,-0.34,-0.16,-0.33,0.46
-0.95,-10.19,-0.51,-0.02,-0.37,0.29
-1.32,-9.93,-0.37,0.03,-0.35,0.19
-1.53,-9.80,-0.33,0.07,-0.31,0.17
-1.70,-9.96,-0.16,0.07,-0.30,0.13
-1.67,-10.10,0.01,0.22,-0.31,0.04
-1.47,-10.27,-0.14,0.24,-0.27,-0.11
-1.08,-10.21,-0.02,-0.01,-0.28,-0.15
-1.20,-9.64,-0.53,-0.10,-0.22,-0.06
-1.36,-10.94,-0.17,-0.41,-0.21,-0.01
-1.37,-9.74,-0.79,-1.55,-0.08,0.14
-1.48,-9.29,-1.66,-1.95,0.06,0.05
-1.78,-8.65,-3.00,-1.85,0.02,0.07
-1.48,-8.60,-3.48,-0.77,0.11,-0.10
-1.39,-8.68,-3.59,-0.82,0.25,-0.10
-1.31,-7.78,-3.41,-0.66,0.46,-0.01
-1.13,-6.98,-3.93,-0.33,0.85,0.04
-1.37,-9.29,-4.75,-0.40,0.87,0.07
-0.89,-9.29,-4.91,-0.30,0.74,0.02
-0.08,-8.70,-4.55,0.30,0.73,-0.17
0.04,-10.17,-5.17,-0.28,0.48,-0.16
-0.02,-9.51,-5.53,-0.07,0.47,-0.38
-0.08,-10.38,-5.61,0.22,0.76,-0.75
0.38,-10.41,-4.57,0.07,1.10,-1.08
1.11,-10.02,-4.32,-0.02,1.23,-1.38
2.70,-9.38,-4.13,-0.27,1.17,-1.54
3.67,-7.61,-3.67,-0.72,1.20,-1.53
4.61,-5.79,-3.66,0.30,1.17,-1.45
5.71,-5.38,-3.03,1.83,0.90,-1.39
6.23,-6.50,-1.86,2.37,0.56,-1.34
6.86,-6.74,-0.90,1.44,0.41,-1.31
7.27,-6.59,-0.72,0.65,0.26,-1.26
7.98,-5.81,-0.21,0.73,0.17,-1.26
8.01,-5.58,-0.75,0.66,-0.15,-1.27
8.22,-4.93,-0.72,0.31,-0.32,-1.16
8.04,-4.44,-1.05,0.05,-0.43,-0.98
7.95,-4.05,-1.10,0.19,-0.36,-0.80
7.92,-4.03,-1.01,0.09,-0.22,-0.57
7.98,-3.65,-0.94,0.18,0.05,-0.27
8.54,-4.30,-0.64,0.25,0.24,-0.04
8.98,-4.69,-0.66,-0.30,0.27,0.05
9.36,-4.14,-0.92,-0.56,0.23,0.03
9.73,-4.32,-0.71,0.26,0.09,0.06
9.29,-4.46,-0.62,-0.03,0.03,-0.01
8.85,-4.11,-0.52,-0.13,0.01,-0.05
8.89,-4.12,-0.51,-0.00,0.08,-0.04
9.16,-4.06,-0.58,-0.00,0.12,-0.02
9.24,-3.85,-0.76,-0.03,0.12,-0.02
9.20,-3.96,-0.56,-0.03,0.15,-0.00
9.18,-4.34,-0.39,-0.14,0.15,0.02
9.13,-4.44,-0.33,-0.62,0.09,-0.02
9.01,-3.39,-0.75,-0.64,0.12,-0.11
9.09,-2.35,-0.70,1.52,0.29,-0.11
9.24,-3.08,0.42,3.87,0.50,-0.04
9.28,-3.45,1.64,3.88,0.48,-0.07
9.11,-3.89,2.21,2.26,0.43,-0.06
9.00,-2.78,2.57,1.39,0.32,-0.13
9.16,-2.92,3.25,1.62,0.38,-0.06
9.02,-2.54,3.35,1.41,0.28,-0.06
9.07,-2.32,3.82,0.87,0.23,-0.05
9.01,-1.61,4.11,1.36,0.15,-0.03
8.99,-2.27,4.39,0.96,0.10,-0.04
9.02,-2.15,4.58,-0.38,-0.03,-0.06
9.06,-1.87,4.64,-1.48,-0.24,0.05
8.98,-1.81,3.87,-1.87,-0.41,0.15
8.94,-1.95,3.13,-1.68,-0.52,0.27
8.92,-2.51,2.61,-1.21,-0.46,0.40
8.97,-3.17,2.29,-1.12,-0.43,0.45
9.13,-3.85,1.86,-0.97,-0.44,0.42
9.10,-4.23,1.41,-0.76,-0.45,0.33
8.93,-4.33,0.73,-0.17,-0.15,0.01
8.88,-4.04,0.72,-0.09,-0.07,0.02
8.92,-4.33,1.14,-0.07,-0.04,0.11
9.08,-4.81,1.99,-0.22,0.04,0.29
9.04,-4.54,0.97,-0.60,-0.05,0.46
8.71,-4.50,-0.32,-0.76,-0.12,0.70
8.55,-4.33,-0.43,-0.85,-0.24,0.55
8.28,-4.51,-0.16,-0.12,-0.29,0.34
8.33,-5.73,0.18,0.56,-0.27,0.20
8.30,-5.62,0.07,0.44,-0.29,0.16
8.34,-5.61,-0.38,0.57,-0.37,-0.01
8.18,-5.48,-0.15,0.97,-0.30,-0.04
8.32,-5.91,-0.09,0.89,-0.25,-0.13
8.35,-5.33,-0.06,0.67,-0.16,-0.10
8.41,-5.25,0.36,0.65,-0.09,-0.09
8.36,-5.07,0.18,0.65,0.03,-0.04
8.48,-5.01,0.84,0.91,0.03,-0.01
8.40,-5.26,1.17,0.90,0.02,-0.04
8.44,-5.20,1.14,1.04,0.05,-0.07
8.36,-4.94,1.15,0.75,0.11,-0.00
8.46,-5.24,1.76,0.17,0.12,0.07
8.42,-5.48,1.81,-0.46,0.08,0.06
8.26,-5.02,1.11,-0.51,0.12,0.05
8.09,-4.82,0.53,-1.05,0.32,0.19
8.10,-4.57,0.91,-1.06,0.49,0.41
7.85,-5.44,1.22,-1.51,0.60,0.63
7.54,-5.14,0.92,-1.61,0.48,0.92
7.22,-6.67,1.07,-1.47,0.31,1.10
7.38,-7.07,0.41,-1.65,0.08,1.05
7.04,-7.28,-0.28,-1.34,-0.03,1.13
6.40,-7.99,-0.39,-1.01,-0.27,1.13
5.50,-7.90,-0.83,-1.13,-0.26,1.22
3.93,-6.97,-0.79,-1.08,-0.45,1.29
2.57,-7.45,-1.80,-1.57,-0.31,1.45
3.25,-7.21,-3.02,-1.25,-0.14,1.33
2.96,-8.58,-4.28,-0.77,-0.14,1.15
3.55,-8.52,-5.21,0.14,0.17,0.92
2.92,-10.66,-4.31,1.00,0.26,0.60
3.14,-10.32,-3.66,0.06,0.09,0.45
2.77,-7.92,-3.13,-0.40,-0.13,0.53
1.83,-7.90,-3.44,-0.19,-0.34,0.68
1.48,-9.09,-3.93,0.17,-0.33,0.73
1.37,-11.10,-3.83,0.91,-0.30,0.60
1.03,-10.18,-2.34,1.31,-0.16,0.10
0.99,-9.77,-1.71,1.63,0.01,-0.19
1.13,-10.01,-0.43,1.34,-0.10,-0.23
1.23,-9.88,-0.59,0.74,-0.16,-0.16
1.01,-9.59,-0.90,0.16,-0.20,0.05
0.96,-9.66,-1.66,-0.10,0.03,0.19
1.09,-9.83,-1.63,0.05,0.00,0.24
0.83,-9.66,-1.62,0.30,0.06,0.18
0.81,-9.91,-0.80,0.38,0.08,0.19
0.59,-10.13,-0.47,0.45,0.04,0.14
0.59,-9.89,-0.27,0.45,0.02,0.09
0.59,-9.84,0.03,0.40,-0.07,0.07
0.64,-9.66,0.03,0.09,-0.03,0.06
0.65,-9.87,0.37,0.12,-0.03,0.05
0.59,-9.71,0.19,0.03,0.07,0.05
0.65,-9.81,0.31,0.01,0.08,0.08
0.62,-9.80,0.45,0.04,0.03,0.05
0.68,-9.87,0.21,-0.05,0.01,0.01
0.51,-9.73,-0.06,-0.09,0.04,0.04
0.61,-9.88,0.09,-0.18,0.02,0.08
0.62,-9.39,0.30,-0.26,0.01,0.10
0.43,-9.97,0.10,-0.21,-0.07,0.09
0.43,-9.74,-0.23,-0.34,-0.05,0.07
0.39,-9.84,-0.41,-0.32,-0.06,0.02
0.41,-9.70,-0.55,-0.07,-0.05,-0.02
0.48,-9.68,-0.58,0.01,-0.02,-0.01
0.46,-9.72,-0.56,0.00,-0.05,-0.02
0.41,-9.71,-0.61,-0.04,-0.02,0.01
0.42,-9.82,-0.71,-0.12,-0.01,0.03
0.37,-9.67,-0.66,0.05,-0.03,-0.00
0.31,-9.74,-0.62,0.05,0.03,-0.02
0.39,-9.47,-0.66,0.26,0.08,-0.04
0.48,-9.81,-0.50,0.53,0.10,-0.05
0.57,-9.83,-0.26,0.44,0.10,-0.03
0.62,-9.90,-0.08,0.25,0.05,0.00
0.56,-9.83,0.11,0.15,-0.00,0.01
0.47,-9.77,0.27,0.13,-0.03,0.00
0.47,-9.72,0.29,0.13,-0.02,-0.01
0.48,-9.87,0.23,0.04,-0.01,-0.02
0.58,-9.73,0.20,0.04,0.01,-0.04
0.59,-9.72,0.26,0.08,0.00,-0.03
0.68,-9.84,0.27,0.07,0.02,-0.04
0.67,-9.65,0.38,0.01,-0.04,-0.01
0.66,-9.76,0.36,0.14,-0.01,0.02
0.65,-9.94,0.35,0.05,0.03,-0.00
0.65,-9.86,0.42,0.08,0.02,-0.04
0.64,-9.78,0.37,0.07,0.00,-0.07
0.67,-9.60,0.44,0.04,-0.02,-0.06
0.68,-9.70,0.61,0.02,-0.03,-0.02
0.60,-9.71,0.62,0.00,-0.05,-0.00
0.58,-9.74,0.56,0.01,-0.03,-0.00
0.60,-9.79,0.39,0.03,-0.02,-0.01
0.67,-9.77,0.34,0.06,-0.01,-0.01
0.81,-9.88,0.24,0.00,-0.01,-0.02
0.95,-9.75,0.32,-0.01,-0.01,-0.04
1.00,-9.63,0.39,0.03,0.01,-0.03
0.85,-9.71,0.52,0.01,0.03,-0.00
0.90,-9.78,0.47,-0.03,0.04,-0.09
0.91,-9.69,0.45,-0.05,0.02,-0.04
0.94,-9.72,0.44,-0.07,0.01,-0.02
0.97,-9.84,0.34,-0.02,0.03,-0.03
1.01,-9.76,0.48,0.08,0.03,-0.05
1.02,-9.79,0.51,0.09,0.01,-0.06
1.06,-9.65,0.57,0.05,-0.03,-0.05
1.06,-9.66,0.51,0.01,-0.05,-0.04
0.96,-9.76,0.30,-0.02,-0.06,-0.01
1.03,-9.63,0.38,-0.07,-0.05,0.01
1.01,-9.65,0.33,-0.04,-0.05,0.02
1.04,-9.78,0.28,-0.06,-0.03,0.03
1.08,-9.72,0.33,-0.02,-0.03,0.01
1.17,-9.80,0.37,-0.00,-0.05,-0.01
1.13,-9.65,0.38,0.02,-0.06,0.01
1.16,-9.77,0.37,0.04,-0.07,0.01
1.00,-9.59,0.34,0.05,-0.07,0.02
0.93,-9.83,0.32,0.14,-0.08,0.02
1.03,-9.80,0.27,0.04,-0.10,-0.00
1.02,-9.65,0.31,0.01,-0.11,0.00
1.03,-9.74,0.30,0.03,-0.10,0.01
1.04,-9.73,0.32,0.03,-0.08,0.02
1.05,-9.85,0.35,0.05,-0.05,0.00
1.10,-9.73,0.39,0.08,-0.05,-0.01
1.10,-9.66,0.43,0.07,-0.05,-0.02
1.15,-9.71,0.47,0.11,-0.04,-0.02
1.15,-9.66,0.52,0.12,-0.04,-0.03
1.15,-9.65,0.70,0.13,-0.01,-0.01
1.13,-9.75,0.86,0.17,-0.05,-0.00
1.11,-9.63,0.94,0.12,-0.09,0.02
1.27,-9.78,0.97,0.03,-0.18,0.01
1.29,-9.72,1.00,-0.01,-0.29,0.02
1.23,-9.63,0.89,-0.09,-0.39,0.05
1.14,-9.61,0.51,-0.22,-0.42,0.07
1.04,-9.70,0.06,-0.37,-0.31,0.12
1.16,-9.87,-0.60,-0.34,-0.04,0.06
1.21,-10.23,-0.16,-0.15,0.01,-0.12
1.02,-9.71,0.17,-0.58,-0.09,-0.05
1.16,-9.94,-0.28,-1.02,-0.17,0.12
0.87,-8.84,-1.58,-1.14,-0.11,0.30
0.65,-9.79,-1.65,-0.42,-0.07,0.24
0.74,-9.73,-2.17,-0.51,0.02,0.14
0.82,-9.74,-2.26,-0.53,0.01,0.15
0.78,-9.37,-2.46,-0.61,0.00,0.11
0.54,-9.31,-2.50,-0.42,0.04,0.06
0.53,-9.35,-2.33,-0.35,0.05,0.06
0.19,-9.77,-2.85,-0.51,-0.01,0.08
0.25,-9.77,-3.83,-0.76,0.04,0.11
-0.07,-9.93,-4.29,-0.49,0.22,-0.01
0.17,-10.35,-4.66,-0.28,0.33,-0.03
-0.08,-10.15,-4.66,-0.56,0.41,-0.17
-0.75,-9.09,-4.00,-0.49,0.34,-0.24
-0.78,-9.09,-4.09,-0.36,0.31,-0.34
-0.36,-8.51,-3.54,-0.35,0.20,-0.37
0.65,-8.58,-3.41,-0.48,0.03,-0.34
0.73,-8.44,-3.28,0.00,-0.02,-0.30
1.42,-8.62,-3.26,0.23,-0.15,-0.35
2.11,-8.38,-3.79,0.42,-0.42,-0.33
2.52,-8.15,-3.87,0.63,-0.65,-0.30
2.72,-8.47,-3.69,1.23,-0.82,-0.24
2.87,-9.56,-3.27,1.43,-0.85,-0.33
3.04,-9.66,-3.51,1.18,-0.88,-0.48
2.70,-9.15,-4.54,0.82,-0.97,-0.53
2.59,-8.20,-4.37,0.60,-0.96,-0.54
2.33,-7.69,-4.08,0.74,-0.88,-0.46
2.85,-8.03,-2.69,1.30,-0.97,-0.38
3.04,-9.17,-0.95,0.62,-1.07,-0.17
2.96,-8.88,-0.90,-0.32,-0.99,0.08
2.86,-9.36,-1.52,-0.20,-0.91,0.07
2.05,-9.04,-2.85,0.08,-0.44,-0.07
2.20,-9.50,-2.59,0.44,-0.22,-0.34
2.06,-9.27,-2.89,0.63,-0.03,-0.28
2.48,-9.87,-1.73,0.44,0.11,-0.31
3.02,-9.65,-1.64,0.47,0.18,-0.32
2.95,-10.09,-1.57,0.56,0.28,-0.33
3.11,-10.12,-1.56,0.16,0.36,-0.30
3.44,-9.50,-1.29,0.05,0.65,-0.37
4.09,-9.93,-1.20,0.19,0.72,-0.53
4.56,-9.53,-0.10,-1.02,0.66,-0.46
4.28,-7.72,0.38,-0.91,0.65,-0.25
4.29,-7.47,-0.03,0.41,0.63,0.04
3.59,-9.33,1.02,0.84,0.39,0.04
2.73,-8.16,0.37,-0.34,0.05,0.10
2.12,-6.70,-0.28,0.22,-0.15,0.26
1.91,-8.60,-0.42,0.24,-0.41,0.26
2.54,-9.30,0.05,0.21,-0.58,0.19
3.23,-9.88,0.06,-0.18,-0.73,0.05
3.79,-8.96,-0.56,-0.24,-0.58,0.04
4.62,-10.86,-0.46,0.00,-0.49,0.03
4.44,-11.11,-0.35,-0.44,-0.26,-0.27
4.50,-10.18,-1.05,0.00,0.06,-0.61
4.98,-9.66,-0.66,0.17,0.10,-0.96
5.75,-8.58,-0.08,0.33,-0.02,-1.14
7.13,-8.37,0.20,0.34,-0.42,-1.12
7.49,-7.81,-0.38,-0.17,-0.99,-0.99
5.66,-7.69,-1.40,-0.36,-1.61,-0.74
4.13,-7.34,-2.53,-0.46,-1.48,-0.64
4.51,-7.08,-3.44,-0.19,-0.98,-0.51
4.95,-7.17,-3.96,-0.15,-0.47,-0.31
5.50,-7.58,-3.21,-0.74,-0.34,-0.26
5.58,-5.63,-4.44,-0.11,1.18,0.26
5.51,-7.48,-2.87,0.56,0.80,0.14
5.92,-7.66,-3.45,-0.06,0.19,-0.08
6.74,-6.86,-4.45,0.27,0.08,-0.06
7.72,-8.23,-3.81,0.11,0.38,-0.22
7.80,-7.72,-4.08,-0.59,0.62,-0.36
7.89,-7.51,-3.36,-0.78,0.78,-0.59
8.48,-7.48,-2.12,-0.60,0.85,-0.80
9.37,-6.51,-1.51,-0.61,0.73,-1.19
9.41,-4.60,-0.88,-0.25,0.46,-1.49
9.28,-4.44,-1.04,0.09,0.19,-1.54
8.85,-3.20,-0.18,0.54,-0.02,-1.30
8.45,-3.38,-1.78,0.62,-0.40,-0.80
8.48,-2.17,-1.56,0.20,-0.79,-0.36
7.78,-2.05,-2.06,0.10,-0.96,0.09
7.93,-3.24,-1.53,0.04,-0.87,0.12
7.73,-2.83,-3.41,-0.05,-0.64,-0.01
8.43,-3.92,-3.75,0.11,-0.24,-0.06
8.70,-3.57,-3.73,-0.63,-0.21,-0.16
8.59,-2.69,-3.92,-0.19,-0.08,-0.19
8.39,-2.54,-3.76,-0.22,-0.04,-0.18
8.72,-2.30,-3.33,-0.15,-0.00,-0.19
8.78,-2.27,-3.61,0.15,-0.00,-0.20
8.49,-2.72,-3.45,-0.04,-0.01,-0.28
8.41,-2.32,-3.69,-0.00,0.09,-0.40
8.38,-2.06,-3.14,-0.41,0.07,-0.41
8.27,-1.14,-4.25,-0.75,0.17,-0.42
8.73,-0.30,-3.62,-0.23,0.34,-0.35
8.90,-0.60,-3.26,0.38,0.45,-0.40
8.95,-0.13,-2.72,0.45,0.65,-0.63
9.43,-1.01,-3.22,0.38,0.76,-0.53
9.79,-0.08,-2.51,0.05,0.70,-0.33
10.10,-0.19,-2.13,-0.17,0.49,0.17
10.41,-0.41,-1.67,-0.47,0.07,0.84
10.26,-1.27,-2.32,-0.21,-0.54,1.18
10.08,-2.27,-1.75,0.10,-0.74,1.04
9.64,-3.42,-3.02,0.22,-0.68,0.38
9.58,-3.84,-2.76,0.31,-0.42,-0.08
8.83,-2.37,-3.88,-0.08,-0.14,-0.36
9.11,-2.21,-3.47,-0.17,0.00,-0.39
9.07,-2.13,-2.87,0.02,0.05,-0.51
9.28,-1.80,-2.59,-0.27,-0.01,-0.60
9.10,-0.84,-2.75,-0.16,-0.03,-0.67
8.86,0.08,-2.85,-0.21,-0.07,-0.57
8.94,0.41,-3.17,-0.07,0.02,-0.38
9.23,-0.08,-3.57,-0.07,0.02,-0.27
9.51,-0.45,-3.31,0.07,0.14,-0.24
9.39,-0.12,-3.04,0.01,0.10,-0.31
9.28,0.18,-3.26,-0.15,0.06,-0.28
9.34,0.47,-3.63,-0.09,0.07,-0.21
9.59,0.67,-3.49,-0.06,0.12,-0.09
9.74,0.60,-3.49,-0.09,0.13,0.08
9.94,0.61,-3.26,-0.30,0.13,0.19
10.03,0.89,-3.27,-0.39,0.20,0.39
10.20,0.36,-2.90,-0.76,0.21,0.55
10.20,0.80,-2.51,-0.86,0.15,0.77
10.19,-0.17,-2.17,-0.37,0.24,0.84
10.05,-1.48,-1.60,-0.66,0.03,0.67
9.57,-1.71,-1.72,-0.40,-0.21,0.27
9.39,-2.18,-2.02,0.42,-0.31,-0.12
9.36,-2.25,-2.57,0.55,-0.28,-0.48
9.04,-0.69,-3.93,0.45,-0.04,-0.58
9.62,-0.73,-3.22,0.31,0.09,-0.51
9.88,-0.23,-2.74,0.11,-0.06,-0.38
9.83,-0.36,-2.96,-0.05,-0.14,-0.23
9.56,-0.15,-2.93,-0.22,-0.14,-0.14
9.47,-0.41,-2.61,-0.47,-0.11,-0.16
9.44,-0.24,-2.44,-0.70,-0.17,-0.22
9.07,0.27,-2.56,-0.97,-0.17,-0.23
8.81,0.80,-2.80,-0.62,-0.13,-0.30
8.77,1.11,-2.85,-0.68,-0.12,-0.36
8.76,1.53,-2.78,-0.37,-0.03,-0.37
8.77,1.63,-2.94,-0.23,0.06,-0.41
8.82,2.04,-3.33,0.16,0.12,-0.33
8.67,2.68,-3.36,0.03,0.22,-0.24
8.48,3.60,-4.00,0.07,0.38,0.15
8.52,3.86,-3.34,0.18,0.57,0.78
9.24,2.80,-2.98,0.17,0.77,1.44
10.00,0.46,-2.17,0.02,0.59,1.96
10.77,-2.15,-0.80,-0.53,0.29,2.21
10.73,-3.01,-0.85,-0.95,-0.07,2.00
10.26,-3.47,-1.22,-0.49,-0.32,1.57
9.78,-4.17,-1.60,-0.23,-0.38,1.15
9.63,-5.02,-2.18,-0.11,-0.40,0.84
9.35,-5.07,-2.38,-0.52,-0.50,0.74
9.00,-4.43,-2.23,-0.83,-0.66,0.37
8.79,-4.59,-3.10,-0.33,-0.66,-0.09
8.88,-4.77,-3.63,0.73,-0.65,-0.34
8.72,-4.85,-3.40,1.12,-0.70,-0.58
8.66,-4.29,-3.65,1.34,-0.78,-0.67
8.43,-4.01,-3.83,1.64,-0.85,-0.65
8.23,-4.19,-3.55,1.92,-0.79,-0.63
7.94,-4.41,-3.81,0.97,-0.76,-0.48
7.66,-3.25,-4.08,0.64,-0.61,-0.31
7.32,-2.33,-5.66,0.39,-0.29,0.02
8.26,-5.19,-4.16,0.35,-0.09,0.04
8.10,-4.32,-3.90,-0.50,-0.04,-0.10
8.13,-4.33,-4.16,-0.02,0.02,-0.21
8.13,-3.82,-4.14,0.04,0.04,-0.30
8.36,-4.28,-3.55,-0.42,-0.01,-0.32
7.86,-1.95,-4.38,-1.69,-0.07,-0.30
8.00,-1.88,-4.54,-1.60,0.13,-0.15
8.17,-0.69,-5.30,-1.40,0.37,-0.08
9.10,-0.62,-4.92,-1.59,0.66,-0.16
9.56,0.35,-4.91,-1.12,0.69,-0.23
9.84,0.56,-4.06,-0.04,0.35,-0.09
