10.73,-4.44,-5.02,-3.67,4.21,4.38,4.82,-6.26,-5.02,-12.55,-0.34,-0.24,-0.62,-0.08,-0.33,-0.80,2.24,1.27,1.12,1.39,0.38,1.06,0.49,0.27,0.42
10.83,-7.03,-5.91,-1.71,3.88,3.36,3.17,-3.98,-0.28,-3.19,-0.31,-0.03,-0.26,0.19,0.05,0.51,1.56,0.87,1.59,0.03,0.15,1.48,0.03,0.11,0.60
11.28,-10.01,-3.97,-1.11,2.46,2.73,1.76,2.41,-0.24,0.09,0.36,-0.05,0.02,0.52,-0.26,0.27,1.50,1.14,1.58,-0.03,0.89,0.94,-0.02,0.49,0.40
11.04,-9.46,-4.04,0.22,3.50,2.38,2.53,0.78,-2.81,2.30,0.09,-0.47,0.26,0.10,-0.38,-0.00,1.65,1.04,1.32,0.08,0.86,-0.11,0.04,0.63,-0.05
10.07,-8.76,-3.09,0.16,3.39,2.63,2.39,1.62,-2.55,2.43,0.18,-0.40,0.30,0.10,0.04,0.66,1.37,0.94,1.18,0.12,0.63,-0.22,0.09,0.57,-0.13
10.57,-9.64,-2.84,0.71,3.66,2.15,1.83,2.47,-1.54,2.37,0.31,-0.39,0.35,0.17,-0.70,-0.17,1.16,1.07,1.14,0.10,0.96,-0.19,0.08,0.79,-0.14
11.83,-10.28,-4.67,0.59,4.23,1.73,1.78,-0.53,0.93,3.69,-0.07,0.30,0.49,-0.15,-0.73,0.50,1.17,0.93,1.55,0.22,1.15,0.28,0.20,0.79,0.16
11.46,-10.26,-4.11,-0.47,4.21,2.58,1.07,3.59,-0.15,1.15,0.33,-0.05,0.26,0.42,-0.36,0.76,1.05,1.05,1.32,0.36,0.76,-0.13,0.33,0.55,-0.09
10.15,-9.06,-3.30,0.40,4.58,2.09,1.67,2.55,-1.61,3.59,0.27,-0.46,0.47,0.25,-0.48,-0.25,1.03,1.35,1.22,0.30,1.35,0.09,0.22,0.82,0.07
9.75,-6.78,-4.74,-0.07,5.30,1.99,2.32,-6.80,1.63,-2.87,-0.64,0.35,-0.23,-0.09,-0.04,0.05,1.82,1.33,1.81,-0.61,0.29,2.21,-0.25,0.12,0.67
10.82,-7.60,-5.03,-0.83,6.25,2.37,2.28,-5.95,-0.25,-3.85,-0.40,-0.05,-0.27,-0.22,-0.46,-0.61,1.98,1.21,1.81,-0.61,-0.02,2.72,-0.26,-0.01,0.76
12.74,-8.34,-6.10,-0.18,6.90,4.39,3.56,-9.86,-6.39,-2.13,-0.33,-0.41,-0.09,-0.96,0.07,-0.36,1.79,1.66,1.83,-1.22,1.94,0.31,-0.41,0.64,0.09
12.31,-4.28,-6.70,-4.13,6.22,4.55,6.02,-1.42,-5.53,-11.09,-0.05,-0.20,-0.30,-0.11,0.47,0.46,2.17,1.31,1.45,-1.71,0.56,-0.04,-0.60,0.29,-0.01
10.57,-3.10,-5.43,-3.29,4.07,3.74,7.43,3.40,-1.28,-12.69,0.22,-0.05,-0.42,0.69,-0.46,0.45,2.12,1.29,1.33,-1.82,0.16,-0.29,-0.67,0.10,-0.10
10.67,-7.43,-4.48,0.37,4.98,3.49,4.84,2.38,-5.47,-3.80,0.14,-0.32,-0.16,0.09,-0.06,0.91,1.88,1.49,1.24,-1.97,0.52,-0.23,-0.70,0.28,-0.10
11.76,-10.64,-4.41,0.44,3.49,2.35,1.69,6.46,-0.31,0.54,0.79,-0.08,0.09,0.24,-0.36,-0.05,1.01,1.15,1.30,-0.06,0.98,-0.36,-0.05,0.65,-0.28
11.96,-8.43,-6.85,1.57,3.83,4.72,2.46,-1.40,0.97,-2.96,-0.08,0.08,-0.31,-0.47,0.17,-0.55,1.90,1.73,0.87,-2.24,1.11,-1.05,-0.68,0.73,-0.64
10.34,-3.72,-5.85,-3.11,2.77,5.71,5.35,9.65,-12.35,-11.73,0.61,-0.40,-0.79,-0.29,0.72,0.15,2.27,1.58,0.54,-3.12,0.27,-0.36,-0.87,0.31,-0.29
9.96,-2.56,-5.59,-6.54,1.92,4.40,3.55,6.72,3.09,-0.74,0.80,0.20,-0.11,1.09,-0.28,0.34,1.60,1.04,0.51,-1.32,-0.12,0.10,-0.79,-0.22,0.12
